Scenario,Year,Crop demand,Energy crop demand,Livestock demand,Energy crop production,Non-energy crop production,Livestock production,Carbon price,Methane concentration,CO2 concentration,Nitrous oxide concentration,Economic consumption,Economic consumption ($),Electricity capacity,Biomass capacity,Coal capacity,Concentrated solar capacity,Gas capacity,Geothermal capacity,Hydropower capacity,Nuclear capacity,Offshore wind capacity,Oil capacity,Onshore wind capacity,Other electricity capacity,Solar capacity,Solar PV capacity,Wind capacity,Black carbon emissions,Methane emissions,Fossil methane emissions,Land methane emissions,Carbon monoxide emissions,CO2 emissions,CO2 emissions (BECCS),CO2 emissions (CCS),Fossil CO2 emissions,Land CO2 emissions,F-gas emissions,Kyoto gas emisisons,Nitrous oxide emissions,Land nitrous oxide emissions,Ammonia emissions,NOx emissions,Organic carbon emissions,Sulfur emissions,VOC emissions,Freight transport energy,Passenger transport energy,Final energy,Final energy (electricity),Final energy (gases),Final energy (heat),Final energy (hydrogen),Final energy (industry),Final energy (liquids),Final energy (residential/commercial),Final energy (solids),Final energy (traditional biomass),Final energy (transport),Radiative forcing,Radiative forcing (aerosols),Radiative forcing (methane),Radiative forcing (CO2),Radiative forcing (f-gases),Radiative forcing (Kyoto gases),Radiative forcing (nitrous oxide),GDP,Cropland,Forest,Pasture,Urban area,Population,Primary energy,Primary energy (kWh),Primary energy (biomass),"Primary energy (biomass, CCS)","Primary energy (biomass, no CCS)",Primary energy (coal),"Primary energy (coal, CCS)","Primary energy (coal, no CCS)",Primary energy (fossil),"Primary energy (fossil, CCS)","Primary energy (fossil, no CCS)",Primary energy (gas),"Primary energy (gas, CCS)",Primary energy (geothermal),Primary energy (hydro),Primary energy (no CCS),Primary energy (renewables excl. bio),Primary energy (nuclear),Primary energy (oil),"Primary energy (oil, CCS)","Primary energy (oil, no CCS)",Primary energy (other),Primary energy (solar),Primary energy (trad biomass),Primary energy (wind),Temperature,GDP per capita,Final energy (kWh),Final energy per capita,Primary energy per capita,CO2 emissions per capita,Methane emisisons per capita,Nitrous oxide emissions per capita,"Primary energy (%, fossil)","Primary energy (%, fossil CCS)","Primary energy (%, coal)","Primary energy (%, coal CCS)","Primary energy (%, gas)","Primary energy (%, gas CCS)","Primary energy (%, oil)","Primary energy (%, oil CCS)","Primary energy (%, nuclear)","Primary energy (%, solar)","Primary energy (%, wind)","Primary energy (%, geothermal)","Primary energy (%, hydro)","Primary energy (%, biomass)","Primary energy (%, biomass CCS)","Primary energy (%, trad biomass)",Electricity use,Electricity per capita,Final heat energy,Final heat per capita,Final transport energy,Final transport per capita,Final industry energy,Final industry per capita,Economic consumption per capita,Secondary electricity,"Secondary electricity, kWh",Secondary electricity (biomass),Secondary electricity (biomass CCS),Secondary electricity (coal),Secondary electricity (coal CCS),Secondary electricity (gas),Secondary electricity (gas CCS),Secondary electricity (geothermal),Secondary electricity (hydro),Secondary electricity (renewables excl. bio),Secondary electricity (nuclear),Secondary electricity (oil),Secondary electricity (solar),Secondary electricity (wind),Secondary electricity (gas),Secondary electricity (heat),"Secondary electricity (heat, kWh)","Secondary electricity (heat, hydro)",Secondary electricity (hydrogen),Secondary electricity (biofuels),Secondary electricity (oil),Secondary electricity per capita,Secondary heat per capita,"Secondary electricity (%, biomass)","Secondary electricity (%, biomass CCS)","Secondary electricity (%, coal)","Secondary electricity (%, coal CCS)","Secondary electricity (%, gas)","Secondary electricity (%, gas CCS)","Secondary electricity (%, geothermal)","Secondary electricity (%, hydro)","Secondary electricity (%, renewables excl. bio)","Secondary electricity (%, nuclear)","Secondary electricity (%, oil)","Secondary electricity (%, solar)","Secondary electricity (%, wind)",final_energy_biomass,final_energy_coal,final_energy_solar,annotation
SSP5 - 4.5,2005,,25325500,205757500,25325500,3327677400,205757500,0,1753.16,379.85,319.855,29680,29680000000000,3557,23.92,1134,0,925.2,7.727,702.4,400.9,,,,,1.053,1.053,39.69,6725500,333547000,105600000,156547000,NaN,35229942500,0,0,29550000000,5682942500,672700000,47570000000,9806725.6,7160725.6,39271500,116738000,28982600,113853800,155255900,85050,38050,91861.18460000001,14861.123000000001,14252.789180000002,3061.1135600000002,96.3611882,,35972.251000000004,,23627.796680000003,9063.89614,24141.685980000002,1.8709164,-1.11516835,0.562304717,1.6897843,0.021105041,2.3467499,0.15571104,56690000000000,1472996200,4187285600,3116996100,132766500.00000001,6505000000,129055.65880000002,129055658800000.02,15508.34574,0,15508.34574,33944.471600000004,0,33944.471600000004,107611.1972,0,107611.1972,27244.46624,0,60.9167154,2969.44682,27244.46624,3138.8914000000004,2811.11336,46444.4816,,46444.4816,,1.7222236,9186.118460000002,106.94453000000001,0.91338626,8714.834742505765,91861184600000,14121.627148347425,19839.455618754808,5.4158251345119135,0.05127548039969254,0.0015075673481936972,83.38355574687903,0,26.302195436935,0,21.110632802410674,0,35.98794662074902,,2.178217821782178,0.0013344812742143778,0.08286698235040896,0.04720189410245371,2.3009040034438226,12.016788635385277,0,7.117950925527336,14861123000000.002,2284.5692544196777,3061113560000,470.5785641813989,24141685980000.004,3711.250727132975,,,4562.6441199077635,18397.236940000003,18397236940000.004,96.388966,0,7419.450380000001,0,3805.5586000000003,0,60.9167154,2969.44682,3138.8914000000004,2811.11336,1126.112012,1.7222236,106.94453000000001,15644.456960000001,3627.7806800000003,3627780680000.0005,0,96.3611882,0,39472.2538,2828.1686302843973,557.6911114527287,0.5239317529820322,0,40.32915597161407,0,20.685489959232974,0,0.3311188283255322,16.140721727313906,17.06175449192209,15.280084553827567,6.121093160199305,0.009361316623886454,0.5813075645477881,48.46,36.6,,Fossil-fueled Development - Taking the Highway
SSP5 - 4.5,2010,,11213800,235444900,11213800,3758809400,235444900,0,1812.864,390.5053,323.68957,32950,32950000000000,4176,34.61,1299,0.53,1147,11.55,743.3,403.7,,,,,39.35,38.82,180.4,6710000,371457800,121500000,172257800,NaN,36335005000,0,0,32200000000,4135005000,870400000,49950000000,10300587.5,7867587.5,42481200,111401000,28399200,94702800,152730600,93100,41740,99000.07920000001,17491.68066,15766.67928,2925.00234,108.88897600000001,,37388.9188,,25311.131360000003,9291.674100000002,25991.68746,2.1389438,-1.05221084,0.58827586,1.837859,0.031102416,2.5390686,0.16780423,67570000000000,1518499700,4154551400.0000005,3084651700,132766500.00000001,6894000000,139639.0006,139639000600000,16619.45774,0,16619.45774,37611.141200000005,0,37611.141200000005,116416.75980000001,0,116416.75980000001,31166.691600000002,0,91.0556284,3144.44696,31166.691600000002,3786.1141400000006,2830.55782,47638.927,,47638.927,,65.72227480000001,9397.22974,483.88927600000005,0.98929203,9801.276472294749,99000079200000,14360.324804177546,20255.149492312157,5.270525819553234,0.05388131708732231,0.0014941380185668697,83.36980306345734,0,26.934553411577483,0,22.319474835886215,0,34.11577481599364,,2.0270539088919834,0.047065844440023874,0.3465287447781978,0.06520787746170678,2.2518400636562563,11.901730654465885,0,6.7296598368808445,17491680660000.002,2537.2324717145348,2925002340000,424.2823237597911,25991687460000,3770.1896518711924,,,4779.518421816072,21525.01722,21525017220000,139.4723338,0,8505.562360000002,0,5152.781900000001,0,91.02785060000001,3144.44696,3786.1141400000006,2830.55782,1113.3342240000002,65.72227480000001,483.88927600000005,17208.347100000003,3411.11384,3411113840000,0.027777800000000002,108.88897600000001,60.3333816,40500.032400000004,3122.28274151436,494.7945807948941,0.6479545747838431,0,39.51477610014196,0,23.938572719060527,0,0.4228932765518131,14.60833655955607,17.589366369854176,13.150083881791197,5.1722802942315145,0.3053297199638663,2.2480320041295654,50.06,41.06,,Fossil-fueled Development - Taking the Highway
SSP5 - 4.5,2020,,83659900,304184700,83659900,4527751900,304184700,7.333,1904.698,414.84575,331.11989,47109.4654,47109465400000,5795,45.62,1297,4.427,2241,14.31,702.1,481.9,,,,,269.5,265.1,514.7,6410600,391012300,124100000,204212300,NaN,39542470000,168000,702000,38370000000,1163470000,1525000000,54620000000,10758180.200000001,8591180.200000001,49648400,113582800,26350000,74514300,152226600,134600,65450,125222.32240000002,24369.46394,20363.90518,2966.66904,132.5556616,,55222.26640000001,,22161.12884,6388.894,37888.919200000004,2.6780228,-0.92861004,0.627380763,2.1614929,0.062794819,2.9509763,0.19103233,101900000000000,1625273400,4143246400,2993900800,132766500.00000001,7552000000,172166.8044,172166804400000,18277.792400000002,0.9444452,18277.792400000002,32888.9152,1.0000008,32888.9152,145639.0054,2.1666684000000003,145639.0054,47083.37100000001,1.1944454,112.8334236,2988.8912800000003,47083.37100000001,4888.8928000000005,3377.7804800000004,65666.7192,,65666.7192,,458.61147800000003,6433.33848,1328.3343960000002,1.259498,13493.114406779661,125222322400000.02,16581.345656779664,22797.511175847456,5.236026218220339,0.05177599311440678,0.0014245471663135595,84.5918038076799,0.0012584704743465636,19.102936431106812,0.0005808325266214909,27.347531461761864,0.0006937721845756696,38.141335914811236,,1.9619232010325913,0.26637625040335594,0.7715392061955471,0.06553727008712489,1.736043885124234,10.616327847692805,0.0005485640529202969,3.7366892545982577,24369463940000,3226.8887632415253,2966669040000,392.8322351694915,37888919200000.01,5017.0708686440685,,,6238.011837923729,29194.467800000002,29194467800000.004,184.0557028,0.0833334,8488.89568,0.22222240000000001,11444.4536,0.0833334,112.80564580000001,2988.8912800000003,4888.8928000000005,3377.7804800000004,803.333976,458.61147800000003,1328.3343960000002,22319.4623,3366.66936,3366669360000,0.027777800000000002,132.5556616,1175.834274,57583.379400000005,3865.7928760593227,445.79837923728815,0.6304471931493815,0.000285442435775452,29.07706945765937,0.0007611798287345385,39.20076117982874,0.000285442435775452,0.3863939105613701,10.237868696479543,16.74595623215985,11.569933396764986,2.7516650808753567,1.5708848715509038,4.549952426260704,49.15,30.63,,Fossil-fueled Development - Taking the Highway
SSP5 - 4.5,2030,,150668900,386503200,150668900,4950044500,386503200,22.29,1933.4041,442.56186,338.2332,70566.1605,70566160500000,7879,69.29,882.8,4.449,4444,26.59,696.8,606.5,,,,,255.8,251.3,788.3,5585500,382765600,106100000,223065600,NaN,44934095600,35400000,256000000,43570000000,1369095600,1800000000,59900000000,10786199.1,8836199.1,55740300,101817700,23546900,55425900,140531300,179100,94590,152083.45500000002,34305.583000000006,20625.0165,3402.7805000000003,195.8612678,,76805.617,,16761.12452,2902.7801,52527.819800000005,3.1796883,-0.79923415,0.639405011,2.5076512,0.10006233,3.3666477,0.21302289,164900000000000,1669745000,4143143299.9999995,2938435200,132766500.00000001,8054000000,202055.7172,202055717200000,15580.568020000002,219.6668424,15361.1234,22016.68428,458.61147800000003,21558.350580000002,176639.0302,947.778536,175694.58500000002,66555.6088,489.167058,210.00016800000003,2972.2246,66083.38620000001,5600.0044800000005,4250.0034000000005,88055.626,,88055.626,,436.38923800000003,2913.8912200000004,1982.501586,1.5551314,20474.298485224732,152083455000000.03,18882.971815247085,25087.62319344425,5.579103004718153,0.04752490687856965,0.0013392350509063818,87.42095133351663,0.4690679131152048,10.896343139950508,0.22697277976354138,32.93923563376409,0.24209513335166347,43.579873522133624,,2.103381908166071,0.2159747044267253,0.9811657959857025,0.10393181193291176,1.4709925762991476,7.711025570525158,0.10871597470442672,1.4421226285400057,34305583000000.008,4259.446610379937,3402780500000.0005,422.4957164142042,52527819800000.01,6521.9542835857965,,,8761.62906630246,39555.5872,39555587200000,294.44468000000006,15.388901200000001,5763.8935,58.72226920000001,23275.018620000003,235.25018820000003,209.66683440000003,2972.2246,5600.0044800000005,4250.0034000000005,383.05586200000005,436.38923800000003,1982.501586,22425.01794,3763.8919000000005,3763891900000.0005,0.3333336,195.8612678,1032.223048,79055.61880000001,4911.297144276136,467.33199652346667,0.7443820224719102,0.038904494382022474,14.571629213483146,0.14845505617977528,58.84129213483147,0.5947331460674158,0.530056179775281,7.514044943820225,14.157303370786517,10.744382022471912,0.9683988764044945,1.1032303370786518,5.011938202247191,39.58,20.75,,Fossil-fueled Development - Taking the Highway
SSP5 - 4.5,2040,,290556700,466501500,290556700,5329383300,466501500,56.71,1891.8915,473.0421,344.67055,106879.7711,106879771100000,10100,151.1,484.5,9.686,6128,35.54,929.2,848.6,,,,,236,226.3,1286,4788000,355599000,83650000,231099000,NaN,46002393100,380000000,2620000000,45130000000,869293100,1445000000,59890000000,10679969,8778969,59923500,86381900,20734500,39816900,127384300,205400,112200,173055.69400000002,45055.5916,23613.90778,3952.7809400000006,536.667096,,87055.6252,,12816.676920000002,808.3339800000001,59611.158800000005,3.6162767,-0.6704565,0.621986463,2.8641431,0.12410975,3.7520309,0.23272239,256400000000000,1736822000,4143143299.9999995,2865120300,132766500.00000001,8403000000,223694.6234,223694623400000,13608.34422,2401.6685880000005,11205.564520000002,16736.1245,4675.00374,12061.120760000002,196472.3794,9838.896760000001,186639.0382,84222.2896,5163.89302,291.944678,3830.5586200000002,79055.61880000001,7669.450580000001,5947.22698,95500.0764,,95500.0764,,428.333676,809.7228700000001,3119.4469400000003,1.8566488,30512.912055218374,173055694000000.03,20594.513150065457,26620.804879209805,5.474520183267881,0.04231810067832917,0.0012709709627513983,87.83062212839936,4.3983608593070915,7.481683844529989,2.0899043834595803,37.65056500682975,2.3084564758475103,42.692164410778595,,2.65863653296908,0.19148143548987953,1.3945113622252578,0.1305103688066559,1.7124053147895197,6.083447162548119,1.0736371538557061,0.361976903017509,45055591600000,5361.84595977627,3952780940000.0005,470.4011591098418,59611158800000.01,7094.032940616447,,,12719.239688206593,50250.0402,50250040200000,757.7783840000001,153.1667892,3163.8914200000004,472.2226,32722.2484,2733.613298,280.278002,3830.5586200000002,7658.339460000001,5947.22698,0.027777800000000002,428.333676,3119.4469400000003,25838.90956,4261.11452,4261114520000,11.6944538,536.667096,1012.2230320000001,86916.7362,5980.011924312746,507.09443294061646,1.508015478164732,0.3048092868988391,6.296296296296297,0.9397457158651188,65.11885019347704,5.440022111663903,0.5577667219458263,7.622996130458818,15.240464344941959,11.83526810392482,0.0000552791597567717,0.8524046434494196,6.2078496406854615,28.95,17.19,,Fossil-fueled Development - Taking the Highway
SSP5 - 4.5,2050,,1161593700,514563500,1161593700,5713119500,514563500,92.38,1792.0916,502.38787,349.95626,150964.0606,150964060600000,13380,244.1,356.9,79.89,6801,39.47,1598,1307,,,,,547.5,467.6,2483,3842700,311276800,64000000,216876800,NaN,43224373000,1600000000,10100000000,42910000000,316773000,948600000,55270000000,9834249.700000001,7960249.7,63321100,65216100,19062100,28100500,117417800,242800,136800,196444.60160000002,59388.936400000006,27319.4663,4394.44796,1255.278782,,95000.076,,9097.229500000001,0,68638.94380000001,3.9100066,-0.56386289,0.579290392,3.1862937,0.12838276,4.0580735,0.24875853,357400000000000,1772351700,4143144100.0000005,2827023700,132766500.00000001,8579000000,255722.42680000002,255722426800000.03,18838.90396,10241.67486,8597.2291,24277.797200000005,18086.12558,6188.893840000001,214472.39380000002,37777.808000000005,176694.58580000003,96000.07680000001,19694.4602,449.44480400000003,5980.560340000001,76305.61660000001,13261.121720000001,9158.34066,94194.51980000001,,94194.51980000001,,1224.7232020000001,0,5608.337820000001,2.1087218,41659.86711737965,196444601600000.03,22898.31001282201,29807.952768387928,5.038392936239655,0.0362835761743793,0.001146316552045693,83.86921572887248,14.772974147295242,9.493808385835326,7.072561373017597,37.54073430371497,7.70149902237671,36.83467303932218,,3.5813599826200306,0.478926786878123,2.193134912013904,0.17575494242885076,2.338692157288725,7.366934607864435,4.004996741255702,0,59388936400000.01,6922.5942883786,4394447960000.0005,512.2331227415783,68638943800000.01,8000.809395034387,,,17596.929782025876,64055.6068,64055606800000,1582.5012660000002,605.8338180000001,2360.835222,1353.0566380000002,37833.3636,10938.897640000001,311.11136000000005,5980.560340000001,13125.0105,9158.34066,0.027777800000000002,1224.7232020000001,5608.337820000001,30277.802000000003,4625.0037,4625003700000,138.2223328,1255.278782,4202.781140000001,85722.29080000002,7466.558666511249,539.1075533278937,2.470511708586297,0.9457935819601042,3.685602775368604,2.1123156981786644,59.0633130962706,17.077189939288814,0.4856895056374676,9.336513443191675,20.49002601908066,14.29748482220295,0.00004336513443191674,1.9119687771032092,8.75542064180399,20.35,12.39,,Fossil-fueled Development - Taking the Highway
SSP5 - 4.5,2060,,3640707100,546391600,3640707100,5987242400,546391600,150.5,1673.2291,527.41811,353.98335,200536.5563,200536556300000,18220,252.5,285.6,485.9,6545,41.62,2448,1880,,,,,2500,2014,4269,3471300,284231100,53880000,207731100,NaN,37171389900,4070000000,18500000000,36200000000,967689900,522500000,47950000000,9523838.700000001,7889838.7,68969200,60091300,18290400,23111200,109407100,276000,158000,210666.8352,73055.614,29916.6906,4141.669980000001,1883.3348400000002,,95333.4096,,6358.338420000001,0,74472.28180000001,4.0829629,-0.53123306,0.526813371,3.4465334,0.11918236,4.2764823,0.26089394,466600000000000,1820591800,4144435499.9999995,2768393300,132766500.00000001,8589000000,284722.45,284722450000000,32555.5816,26050.02084,6505.560760000001,35055.583600000005,32027.8034,3033.3357600000004,214722.39400000003,65027.8298,149666.7864,97750.0782,33000.0264,981.9452300000002,8550.006840000002,64750.0518,24288.908320000002,13172.23276,81888.9544,,81888.9544,,5847.226900000001,0,8911.11824,2.2916945,54325.29980207242,210666835200000,24527.516032134125,33149.66235883106,4.327790185120503,0.0330924554662941,0.0011088413901501923,75.41463414634147,22.8390243902439,12.312195121951222,11.24878048780488,34.33170731707317,11.590243902439026,28.760975609756095,,4.626341463414634,2.053658536585366,3.1297560975609753,0.34487804878048783,3.002926829268293,11.434146341463416,9.149268292682928,0,73055614000000,8505.718244265921,4141669980000.0005,482.2063080684597,74472281800000.02,8670.658027709864,,,23348.068028874142,78833.39640000001,78833396400000.02,2517.224236,1506.9456500000001,1921.945982,1793.612546,37583.36340000001,18616.68156,328.05581800000004,8550.006840000002,23636.130020000004,13172.23276,0.027777800000000002,5847.226900000001,8911.11824,33111.1376,4361.1146,4361114600000,653.8894120000001,1883.3348400000002,10641.675180000002,74527.8374,9178.41383164513,507.75580393526604,3.1930937279774483,1.9115574348132485,2.437984496124031,2.275193798449612,47.67441860465117,23.615221987315007,0.41613812544045103,10.845665961945032,29.982381959126148,16.708949964763917,0.00003523608174770965,7.417195207892882,11.303735024665256,13.64,9.248,,Fossil-fueled Development - Taking the Highway
SSP5 - 4.5,2070,,6093771000,561872000,6093771000,6141264400,561872000,215.6,1586.7796,546.07449,357.56503,242421.0928,242421092800000,25580,223,275.1,1782,5876,43.07,3164,2341,,,,,6910,5128,6749,3103900,265719700,45850000,197519700,NaN,29477403200,6500000000,22700000000,28510000000,973003200,287600000,39660000000,9744844.7,8262844.699999999,72888500,53993800,17588600,18558000,98530900,289500,173000,218750.17500000002,87027.84740000001,36194.4734,4225.00338,2471.1130880000005,,84555.6232,,4280.558980000001,0,73000.05840000001,4.2149223,-0.49824903,0.487433198,3.6325924,0.11460043,4.4350956,0.2716284,589500000000000,1889142700,4144472300.0000005,2697621600,132766500.00000001,8457000000,301666.908,301666908000000,46138.925800000005,41472.25540000001,4661.114840000001,38944.4756,36888.9184,2056.390534,197555.71360000002,72694.5026,124861.21100000001,97611.18920000001,35805.584200000005,2158.057282,10105.563640000002,61805.605,41444.4776,16402.7909,60972.27100000001,,60972.27100000001,,16250.013,0,12938.89924,2.4380384,69705.56935083363,218750175000000.03,25866.167080525014,35670.676126285915,3.485562634503961,0.03142008986638288,0.0011522815064443656,65.48802946593003,24.097605893186007,12.9097605893186,12.228360957642726,32.357274401473305,11.86924493554328,20.21178637200737,,5.4373848987108655,5.386740331491713,4.289134438305709,0.7153775322283611,3.3499079189686936,15.294659300184163,13.747697974217315,0,87027847400000.02,10290.628757242523,4225003380000,499.5865413267116,73000058400000.02,8631.909471443776,,,28665.140451696818,94277.8532,94277853200000,3261.1137200000003,2368.890784,1859.7237100000002,1858.8903760000003,33111.1376,20044.46048,339.444716,10105.563640000002,39638.9206,16402.7909,0.027777800000000002,16250.013,12938.89924,40250.0322,4447.225780000001,4447225780000.001,1818.3347880000001,2471.1130880000005,16819.4579,55500.044400000006,11147.907437625636,525.8632824878799,3.459045374189747,2.5126694166175607,1.972598703594579,1.9717147908073072,35.12080141426046,21.2610489098409,0.3600471420153212,10.718915733647616,42.044784914555095,17.39835002946376,0.000029463759575721865,17.236299351797292,13.724219210371244,8.381,7.024,,Fossil-fueled Development - Taking the Highway
SSP5 - 4.5,2080,,7813299700,561299700,7813299700,6245597000,561299700,280.8,1518.4421,559.14742,360.97849,307817.107,307817107000000,35910,153.3,274,4345,4733,43.41,3744,2654,,,,,14120,9778,10180,2842400,241658300,36440000,182458300,NaN,23649949400,8380000000,23300000000,22990000000,663049400,193900000,33160000000,9723994.7,8256994.699999999,74318900,48690000,17063000,15249400,89284200,311700,203900,233166.8532,103305.6382,39527.809400000006,5086.11518,3644.44736,,78166.7292,,3450.0027600000003,0,75361.1714,4.3018374,-0.47013325,0.455517141,3.7592181,0.10998384,4.5400513,0.28180811,722800000000000,1921908500,4144472300.0000005,2662053500,132766500.00000001,8200000000,317222.476,317222476000000,56027.8226,52694.486600000004,3347.2249000000006,36055.58440000001,34250.0274,1818.612566,177000.14160000003,66750.0534,110250.0882,90722.29480000002,32500.026,3927.7809200000006,11272.231240000001,58222.268800000005,65555.60800000001,18602.792660000003,50194.4846,,50194.4846,,32500.026,0,17861.1254,2.5563993,88146.34146341463,233166853200000,28434.982097560976,38685.66780487805,2.8841401707317074,0.0294705243902439,0.0011858530121951218,55.7968476357268,21.04203152364273,11.366024518388793,10.796847635726795,28.598949211908938,10.245183887915937,15.823117338003504,,5.864273204903679,10.245183887915937,5.63047285464098,1.2381786339754817,3.5534150612959716,17.66199649737303,16.61120840630473,0,103305638200000,12598.24856097561,5086115180000,620.2579487804878,75361171400000,9190.386756097561,,,37538.67158536585,112138.9786,112138978600000,3558.3361800000002,2944.4468,1843.890364,1843.612586,26155.57648,17605.56964,342.22249600000004,11272.231240000001,61972.2718,18602.792660000003,0.027777800000000002,32500.026,17861.1254,43944.4796,5355.559840000001,5355559840000.001,3586.11398,3644.44736,20986.1279,45694.481,13675.485195121952,653.1170536585367,3.1731483775080505,2.6257121624969035,1.6442903145900423,1.644042605895467,23.32425068119891,15.699777062174883,0.3051771117166213,10.052018825860788,55.26380975972257,16.589051275699777,0.00002477086945751796,28.981917265296016,15.92766906118405,6.209,6.216,,Fossil-fueled Development - Taking the Highway
SSP5 - 4.5,2090,,9197138000,546428900,9197138000,6180184300,546428900,345.9,1444.7966,567.64063,363.92471,369218.9228,369218922800000,47540,72.64,294.4,7587,3308,42.93,4080,2703,,,,,22440,14850,14600,2609800,210397600,25990000,161197600,NaN,17166311099.999998,10100000000,22800000000,16910000000,260311100,187000000,25850000000,9464185.9,7939185.9,74962700,42480700,16506799.999999998,13220100,82409100,313900,223700,243861.30620000002,118333.42800000001,36861.1406,6680.5609,6116.671560000001,,72666.72480000001,,3222.2248,0,76305.61660000001,4.3241002,-0.44489244,0.420284638,3.8399075,0.0899423,4.57938,0.29055524,863200000000000,1930418900,4148359400.0000005,2613864500,132766500.00000001,7831000000,325000.26,325000260000000,64250.05140000001,61888.93840000001,2360.0018880000002,30583.3578,28777.8008,1803.6125540000003,150222.3424,56611.15640000001,93611.186,76222.2832,27833.355600000003,6386.11622,11938.89844,48388.9276,91694.51780000002,18944.459600000002,43416.701400000005,,43416.701400000005,,50027.817800000004,0,23358.352020000002,2.637877,110228.57872557783,243861306200000.03,31140.506474268936,41501.757119141876,2.1920969352573105,0.026867271102030393,0.001208553939471332,46.22222222222222,17.41880341880342,9.41025641025641,8.854700854700855,23.452991452991455,8.564102564102564,13.35897435897436,,5.82905982905983,15.393162393162394,7.187179487179487,1.964957264957265,3.6735042735042738,19.769230769230774,19.042735042735043,0,118333428000000.02,15110.8961818414,6680560900000,853.091674115694,76305616600000.02,9744.045026178013,,,47148.374766951856,128611.214,128611214000000,3619.44734,3325.0026600000006,1970.5571320000001,1970.2793540000002,18425.014740000002,13872.233320000001,338.33360400000004,11938.89844,85666.7352,18944.459600000002,0.027777800000000002,50027.817800000004,23358.352020000002,40583.3658,7033.338960000001,7033338960000.001,6050.0048400000005,6116.671560000001,23758.35234,39527.809400000006,16423.34491125016,898.1405899629679,2.814254859611231,2.5853131749460045,1.5321814254859611,1.5319654427645788,14.32613390928726,10.786177105831534,0.2630669546436285,9.282937365010799,66.60907127429805,14.730021598272138,0.000021598272138228943,38.898488120950326,18.161987041036717,5.438,6.165,,Fossil-fueled Development - Taking the Highway
