Month,Total number of employees,Number of employees that left,Run
20,432,6,73
21,429,8,73
22,426,4,73
23,422,4,73
24,441,9,73
25,432,4,73
26,428,13,73
27,427,5,73
28,429,4,73
29,431,5,73
30,450,5,73
31,450,10,73
32,447,9,73
33,445,6,73
34,439,13,73
35,439,6,73
36,435,7,73
37,436,8,73
38,445,9,73
39,436,6,73
40,430,5,73
41,449,9,73
42,456,3,73
43,453,6,73
44,447,6,73
45,441,10,73
46,431,8,73
47,423,8,73
48,452,6,73
49,451,4,73
50,453,4,73
51,449,7,73
52,442,4,73
53,444,12,73
54,437,4,73
55,435,8,73
56,428,10,73
57,424,11,73
58,420,8,73
59,417,8,73
60,429,4,73
61,449,4,73
62,445,4,73
63,442,8,73
64,461,5,73
65,463,9,73
66,461,7,73
67,461,7,73
68,459,2,73
69,461,5,73
70,456,13,73
71,443,13,73
72,439,7,73
73,440,7,73
74,433,4,73
75,450,5,73
76,445,7,73
77,444,7,73
78,439,9,73
79,436,6,73
80,466,4,73
81,467,2,73
82,466,9,73
83,457,8,73
84,450,4,73
85,451,4,73
86,451,2,73
87,468,4,73
88,464,6,73
89,458,7,73
90,451,9,73
91,442,7,73
92,435,7,73
93,428,8,73
94,432,7,73
95,449,6,73
96,451,4,73
97,449,4,73
98,445,6,73
99,445,8,73
100,437,4,73
101,433,9,73
102,424,9,73
103,415,8,73
104,412,13,73
105,409,15,73
106,402,13,73
107,398,10,73
108,401,6,73
109,402,5,73
110,435,3,73
111,435,5,73
112,445,3,73
113,446,4,73
114,450,2,73
115,449,3,73
116,446,3,73
117,448,4,73
118,448,5,73
119,444,4,73
120,444,4,73
0,438,6,74
1,444,8,74
2,441,7,74
3,439,7,74
4,432,7,74
5,452,6,74
6,454,1,74
7,461,9,74
8,462,6,74
9,465,8,74
10,457,3,74
11,455,6,74
12,449,11,74
13,456,10,74
14,476,7,74
15,474,7,74
16,467,5,74
17,467,18,74
18,464,3,74
19,467,6,74
20,466,6,74
21,460,6,74
22,454,8,74
23,446,13,74
24,439,6,74
25,444,7,74
26,456,7,74
27,457,8,74
28,457,6,74
29,453,7,74
30,456,6,74
31,455,7,74
32,451,10,74
33,450,5,74
34,451,3,74
35,450,6,74
36,448,4,74
37,444,7,74
38,443,3,74
39,443,4,74
40,443,5,74
41,438,8,74
42,430,8,74
43,422,8,74
44,423,8,74
45,429,9,74
46,425,8,74
47,426,8,74
48,423,4,74
49,437,6,74
50,436,4,74
51,432,10,74
52,427,10,74
53,435,12,74
54,438,8,74
55,456,8,74
56,461,10,74
57,451,7,74
58,451,12,74
59,448,8,74
60,444,4,74
61,442,6,74
62,450,4,74
63,449,5,74
64,444,5,74
65,439,3,74
66,436,10,74
67,433,9,74
68,432,7,74
69,425,6,74
70,419,13,74
71,406,10,74
72,403,8,74
73,400,4,74
74,416,4,74
75,434,6,74
76,432,1,74
77,434,3,74
78,435,0,74
79,436,4,74
80,439,6,74
81,440,5,74
82,440,1,74
83,444,10,74
84,441,4,74
85,440,7,74
86,442,4,74
87,441,3,74
88,460,2,74
89,462,4,74
90,474,5,74
91,475,5,74
92,471,9,74
93,468,5,74
94,463,5,74
95,458,7,74
96,451,11,74
97,440,9,74
98,431,8,74
99,423,14,74
100,432,9,74
101,423,7,74
102,421,3,74
103,440,3,74
104,440,8,74
105,432,9,74
106,427,1,74
107,426,6,74
108,420,7,74
109,413,7,74
110,408,9,74
111,407,9,74
112,412,12,74
113,412,3,74
114,418,9,74
115,432,6,74
116,431,6,74
117,428,4,74
118,427,8,74
119,424,10,74
120,422,6,74
0,435,14,75
1,431,11,75
2,433,2,75
3,455,6,75
4,454,7,75
5,447,9,75
6,446,7,75
7,445,10,75
8,435,10,75
9,425,11,75
10,427,11,75
11,445,6,75
12,441,5,75
13,441,9,75
14,437,11,75
15,448,9,75
16,447,10,75
17,437,5,75
18,432,8,75
19,437,8,75
20,433,8,75
21,427,6,75
22,437,3,75
23,436,9,75
24,427,4,75
25,428,7,75
26,444,10,75
27,443,11,75
28,448,4,75
29,450,7,75
30,452,1,75
31,452,6,75
32,451,3,75
33,464,7,75
34,471,3,75
35,472,4,75
36,468,3,75
37,467,6,75
38,462,6,75
39,462,6,75
40,463,4,75
41,483,4,75
42,483,7,75
43,476,4,75
44,472,3,75
45,471,3,75
46,468,9,75
47,459,3,75
48,471,4,75
49,470,1,75
50,469,3,75
51,466,5,75
52,461,8,75
53,457,6,75
54,464,7,75
55,477,3,75
56,474,7,75
57,467,6,75
58,461,10,75
59,451,11,75
60,457,11,75
61,446,8,75
62,443,13,75
63,430,9,75
64,425,14,75
65,415,9,75
66,406,10,75
67,396,14,75
68,401,10,75
69,391,14,75
70,396,14,75
71,403,18,75
72,408,12,75
73,405,9,75
74,407,9,75
75,403,5,75
76,419,9,75
77,418,7,75
78,417,12,75
79,406,8,75
80,398,7,75
81,413,12,75
82,401,17,75
83,406,6,75
84,403,13,75
85,403,8,75
86,402,15,75
87,394,10,75
88,390,10,75
89,401,11,75
90,407,10,75
91,422,3,75
92,427,9,75
93,418,11,75
94,407,9,75
95,402,10,75
96,392,5,75
97,393,12,75
98,386,15,75
99,406,5,75
100,403,9,75
101,399,7,75
102,396,3,75
103,398,11,75
104,387,12,75
105,390,7,75
106,393,11,75
107,384,9,75
108,385,8,75
109,380,7,75
110,407,7,75
111,407,5,75
112,410,7,75
113,413,5,75
114,413,4,75
115,414,4,75
116,413,7,75
117,429,8,75
118,424,6,75
119,418,6,75
120,412,6,75
0,412,4,76
1,411,10,76
2,401,9,76
3,395,8,76
4,393,5,76
5,397,3,76
6,398,3,76
7,418,6,76
8,421,6,76
9,421,4,76
10,421,7,76
11,445,4,76
12,445,6,76
13,439,8,76
14,433,3,76
15,434,5,76
16,433,7,76
17,426,6,76
18,420,3,76
19,454,8,76
20,462,3,76
21,459,8,76
22,451,8,76
23,449,5,76
24,446,12,76
25,456,12,76
26,452,6,76
27,449,6,76
28,445,6,76
29,448,5,76
30,446,4,76
31,444,9,76
32,443,3,76
33,441,5,76
34,439,5,76
35,434,6,76
36,428,7,76
37,421,11,76
38,410,9,76
39,409,7,76
40,406,2,76
41,408,2,76
42,410,4,76
43,410,4,76
44,412,6,76
45,411,7,76
46,409,5,76
47,410,4,76
48,409,6,76
49,410,3,76
50,413,5,76
51,431,3,76
52,428,3,76
53,425,4,76
54,433,3,76
55,446,6,76
56,445,3,76
57,444,1,76
58,443,4,76
59,439,14,76
60,428,10,76
61,428,8,76
62,420,12,76
63,413,8,76
64,411,8,76
65,409,7,76
66,412,14,76
67,421,11,76
68,413,7,76
69,411,9,76
70,408,7,76
71,414,10,76
72,411,5,76
73,406,9,76
74,413,14,76
75,417,7,76
76,416,8,76
77,415,9,76
78,433,9,76
79,433,9,76
80,424,2,76
81,423,4,76
82,437,11,76
83,433,4,76
84,429,13,76
85,416,11,76
86,405,20,76
87,392,11,76
88,408,8,76
89,408,9,76
90,413,16,76
91,408,4,76
92,404,8,76
93,412,12,76
94,424,9,76
95,422,12,76
96,416,12,76
97,405,7,76
98,398,8,76
99,411,13,76
100,411,12,76
101,405,7,76
102,406,10,76
103,399,7,76
104,395,3,76
105,392,10,76
106,388,9,76
107,398,5,76
108,396,8,76
109,389,12,76
110,409,6,76
111,416,7,76
112,413,4,76
113,418,10,76
114,425,5,76
115,422,8,76
116,417,2,76
117,415,7,76
118,426,6,76
119,421,5,76
120,421,4,76
0,422,4,77
1,430,7,77
2,429,6,77
3,423,14,77
4,416,9,77
5,417,7,77
6,435,10,77
7,431,3,77
8,432,7,77
9,425,6,77
10,428,7,77
11,444,9,77
12,435,7,77
13,428,4,77
14,424,2,77
15,422,13,77
16,414,9,77
17,418,4,77
18,414,8,77
19,426,8,77
20,422,11,77
21,423,11,77
22,425,6,77
23,459,13,77
24,456,8,77
25,453,6,77
26,447,11,77
27,436,5,77
28,435,13,77
29,437,8,77
30,434,10,77
31,433,15,77
32,431,7,77
33,439,8,77
34,438,12,77
35,434,2,77
36,437,2,77
37,444,6,77
38,438,4,77
39,434,8,77
40,426,9,77
41,422,8,77
42,414,4,77
43,410,12,77
44,400,9,77
45,406,15,77
46,401,9,77
47,414,4,77
48,421,7,77
49,422,5,77
50,424,10,77
51,420,4,77
52,439,6,77
53,439,4,77
54,440,9,77
55,431,6,77
56,425,2,77
57,423,6,77
58,426,6,77
59,450,6,77
60,451,10,77
61,450,6,77
62,445,5,77
63,443,5,77
64,441,4,77
65,443,9,77
66,434,6,77
67,428,4,77
68,429,5,77
69,424,6,77
70,440,3,77
71,443,9,77
72,442,3,77
73,442,4,77
74,438,2,77
75,437,9,77
76,443,10,77
77,447,6,77
78,458,5,77
79,468,10,77
80,463,3,77
81,466,4,77
82,464,3,77
83,461,5,77
84,456,7,77
85,450,7,77
86,460,7,77
87,460,7,77
88,456,4,77
89,470,12,77
90,468,4,77
91,466,7,77
92,465,4,77
93,464,5,77
94,464,3,77
95,464,3,77
96,463,6,77
97,463,2,77
98,465,4,77
99,461,6,77
100,455,7,77
101,451,6,77
102,475,5,77
103,470,8,77
104,463,6,77
105,457,8,77
106,454,6,77
107,453,13,77
108,440,8,77
109,448,13,77
110,438,5,77
111,433,12,77
112,453,9,77
113,444,6,77
114,447,9,77
115,438,8,77
116,436,2,77
117,434,8,77
118,426,8,77
119,419,6,77
120,417,7,77
0,418,13,78
1,427,7,78
2,441,13,78
3,434,4,78
4,434,9,78
5,436,6,78
6,435,5,78
7,435,3,78
8,436,6,78
9,430,6,78
10,433,6,78
11,427,4,78
12,423,4,78
13,430,5,78
14,425,4,78
15,421,5,78
16,427,8,78
17,427,6,78
18,441,1,78
19,446,6,78
20,448,9,78
21,441,2,78
22,455,1,78
23,459,5,78
24,460,4,78
25,456,9,78
26,447,3,78
27,449,5,78
28,462,5,78
29,464,4,78
30,460,4,78
31,457,12,78
32,454,13,78
33,442,8,78
34,438,3,78
35,435,6,78
36,433,6,78
37,434,9,78
38,432,7,78
39,447,5,78
40,447,8,78
41,443,5,78
42,454,3,78
43,451,5,78
44,446,2,78
45,444,6,78
46,438,10,78
47,429,8,78
48,427,6,78
49,426,8,78
50,426,6,78
51,424,6,78
52,434,10,78
53,428,6,78
54,423,8,78
55,419,12,78
56,414,7,78
57,417,3,78
58,431,2,78
59,439,6,78
60,462,7,78
61,460,7,78
62,453,4,78
63,463,3,78
64,464,3,78
65,462,0,78
66,462,1,78
67,466,1,78
68,465,4,78
69,461,6,78
70,460,2,78
71,463,6,78
72,457,5,78
73,452,8,78
74,444,12,78
75,445,8,78
76,460,2,78
77,463,5,78
78,461,4,78
79,466,4,78
80,464,5,78
81,481,6,78
82,479,6,78
83,477,3,78
84,474,2,78
85,472,5,78
86,475,5,78
87,470,9,78
88,461,10,78
89,451,8,78
90,443,10,78
91,433,15,78
92,418,9,78
93,409,9,78
94,410,9,78
95,407,15,78
96,421,9,78
97,417,2,78
98,419,8,78
99,429,6,78
100,427,8,78
101,442,5,78
102,437,9,78
103,434,6,78
104,428,3,78
105,425,3,78
106,426,2,78
107,426,2,78
108,438,3,78
109,453,5,78
110,448,8,78
111,440,8,78
112,432,5,78
113,427,2,78
114,439,3,78
115,436,15,78
116,435,9,78
117,454,7,78
118,453,6,78
119,454,3,78
120,453,4,78
0,460,1,79
1,462,7,79
2,475,6,79
3,475,2,79
4,477,5,79
5,472,9,79
6,466,6,79
7,463,4,79
8,464,5,79
9,459,9,79
10,468,6,79
11,462,5,79
12,472,8,79
13,464,5,79
14,459,3,79
15,456,3,79
16,454,4,79
17,450,5,79
18,445,6,79
19,452,6,79
20,450,7,79
21,443,6,79
22,456,10,79
23,458,6,79
24,457,10,79
25,456,5,79
26,455,11,79
27,451,7,79
28,462,5,79
29,459,6,79
30,457,4,79
31,453,6,79
32,447,7,79
33,440,5,79
34,435,6,79
35,443,10,79
36,443,8,79
37,439,5,79
38,438,2,79
39,437,5,79
40,434,3,79
41,434,4,79
42,433,9,79
43,428,2,79
44,426,11,79
45,416,8,79
46,413,7,79
47,411,5,79
48,410,7,79
49,418,10,79
50,448,8,79
51,467,5,79
52,468,4,79
53,467,2,79
54,474,4,79
55,473,8,79
56,465,4,79
57,464,3,79
58,461,8,79
59,453,8,79
60,453,13,79
61,453,3,79
62,456,6,79
63,450,5,79
64,448,7,79
65,457,4,79
66,456,7,79
67,449,8,79
68,457,7,79
69,456,8,79
70,459,8,79
71,455,11,79
72,448,9,79
73,439,8,79
74,441,6,79
75,437,4,79
76,433,1,79
77,442,8,79
78,437,7,79
79,430,5,79
80,446,6,79
81,440,6,79
82,434,8,79
83,426,13,79
84,419,6,79
85,428,19,79
86,422,8,79
87,418,6,79
88,429,8,79
89,426,7,79
90,425,10,79
91,419,12,79
92,407,4,79
93,406,7,79
94,402,9,79
95,399,8,79
96,398,8,79
97,413,7,79
98,414,9,79
99,405,4,79
100,401,8,79
101,398,13,79
102,392,13,79
103,382,12,79
104,378,6,79
105,374,13,79
106,367,7,79
107,363,7,79
108,361,9,79
109,354,8,79
110,351,12,79
111,355,7,79
112,396,5,79
113,398,8,79
114,393,13,79
115,389,10,79
116,388,6,79
117,387,8,79
118,390,12,79
119,389,9,79
120,414,10,79
0,434,9,80
1,425,9,80
2,416,6,80
3,419,8,80
4,411,10,80
5,401,12,80
6,389,9,80
7,395,12,80
8,383,16,80
9,382,8,80
10,417,15,80
11,410,3,80
12,410,7,80
13,406,14,80
14,401,7,80
15,399,10,80
16,397,13,80
17,384,12,80
18,377,5,80
19,383,9,80
20,388,4,80
21,403,6,80
22,406,2,80
23,406,3,80
24,406,8,80
25,405,13,80
26,407,10,80
27,407,10,80
28,402,5,80
29,412,7,80
30,412,7,80
31,413,4,80
32,419,2,80
33,420,4,80
34,420,11,80
35,413,4,80
36,413,6,80
37,424,3,80
38,426,10,80
39,423,6,80
40,425,3,80
41,426,5,80
42,430,2,80
43,432,5,80
44,427,7,80
45,420,16,80
46,409,10,80
47,418,13,80
48,420,9,80
49,418,7,80
50,411,16,80
51,404,13,80
52,401,17,80
53,390,8,80
54,382,8,80
55,375,8,80
56,392,9,80
57,386,10,80
58,378,5,80
59,389,6,80
60,386,8,80
61,393,7,80
62,391,12,80
63,393,9,80
64,433,3,80
65,432,5,80
66,438,7,80
67,436,3,80
68,437,5,80
69,442,4,80
70,445,3,80
71,447,4,80
72,456,3,80
73,455,4,80
74,451,5,80
75,446,2,80
76,444,3,80
77,441,8,80
78,456,6,80
79,450,5,80
80,446,13,80
81,433,8,80
82,448,8,80
83,447,10,80
84,437,11,80
85,435,6,80
86,456,9,80
87,455,9,80
88,455,3,80
89,457,8,80
90,454,3,80
91,452,4,80
92,452,5,80
93,452,5,80
94,460,5,80
95,461,2,80
96,462,0,80
97,462,7,80
98,456,7,80
99,456,3,80
100,472,1,80
101,474,5,80
102,469,5,80
103,464,11,80
104,453,10,80
105,443,6,80
106,437,12,80
107,430,15,80
108,461,9,80
109,457,6,80
110,451,4,80
111,452,15,80
112,438,7,80
113,453,5,80
114,457,9,80
115,456,3,80
116,459,7,80
117,461,6,80
118,463,9,80
119,462,7,80
120,455,6,80
0,390,9,81
1,410,9,81
2,413,8,81
3,432,7,81
4,434,7,81
5,435,5,81
6,436,4,81
7,433,6,81
8,431,7,81
9,430,8,81
10,427,10,81
11,417,9,81
12,422,9,81
13,420,8,81
14,418,2,81
15,434,4,81
16,430,12,81
17,427,5,81
18,430,4,81
19,429,7,81
20,422,9,81
21,417,7,81
22,417,7,81
23,447,10,81
24,441,5,81
25,451,5,81
26,446,9,81
27,442,6,81
28,443,6,81
29,448,5,81
30,463,6,81
31,462,3,81
32,459,7,81
33,455,12,81
34,452,6,81
35,449,8,81
36,447,6,81
37,446,4,81
38,448,6,81
39,452,6,81
40,454,6,81
41,454,7,81
42,453,9,81
43,450,8,81
44,448,5,81
45,447,1,81
46,449,8,81
47,464,7,81
48,464,3,81
49,465,3,81
50,474,5,81
51,474,3,81
52,471,9,81
53,472,4,81
54,475,6,81
55,478,5,81
56,477,6,81
57,479,3,81
58,479,8,81
59,476,4,81
60,475,1,81
61,474,4,81
62,470,6,81
63,464,8,81
64,456,5,81
65,463,6,81
66,461,5,81
67,460,11,81
68,475,6,81
69,486,6,81
70,480,6,81
71,478,9,81
72,472,1,81
73,476,1,81
74,491,4,81
75,489,3,81
76,498,1,81
77,497,6,81
78,491,2,81
79,489,7,81
80,482,3,81
81,479,9,81
82,474,4,81
83,475,5,81
84,476,5,81
85,474,3,81
86,478,4,81
87,477,5,81
88,477,4,81
89,475,4,81
90,480,8,81
91,472,4,81
92,488,1,81
93,491,1,81
94,492,4,81
95,488,4,81
96,484,2,81
97,485,6,81
98,479,1,81
99,478,4,81
100,474,4,81
101,470,6,81
102,485,6,81
103,484,4,81
104,487,1,81
105,487,5,81
106,482,2,81
107,480,5,81
108,477,8,81
109,469,2,81
110,467,3,81
111,464,5,81
112,459,7,81
113,476,4,81
114,477,3,81
115,476,6,81
116,473,2,81
117,474,4,81
118,474,9,81
119,469,7,81
120,463,6,81
0,389,7,82
1,396,8,82
2,402,8,82
3,410,8,82
4,412,8,82
5,408,8,82
6,406,7,82
7,400,11,82
8,401,10,82
9,431,10,82
10,430,2,82
11,430,6,82
12,429,9,82
13,420,5,82
14,421,5,82
15,416,3,82
16,413,7,82
17,406,13,82
18,393,9,82
19,394,15,82
20,385,7,82
21,385,11,82
22,374,11,82
23,377,9,82
24,374,12,82
25,382,7,82
26,416,11,82
27,416,10,82
28,436,7,82
29,438,7,82
30,436,6,82
31,436,5,82
32,437,4,82
33,438,7,82
34,450,6,82
35,444,4,82
36,440,6,82
37,436,6,82
38,430,11,82
39,435,7,82
40,436,4,82
41,451,3,82
42,450,4,82
43,446,9,82
44,437,12,82
45,451,12,82
46,448,9,82
47,449,13,82
48,449,9,82
49,448,5,82
50,456,5,82
51,455,5,82
52,453,3,82
53,451,2,82
54,460,1,82
55,459,6,82
56,453,4,82
57,449,8,82
58,441,6,82
59,451,13,82
60,447,6,82
61,462,2,82
62,461,5,82
63,461,5,82
64,461,4,82
65,457,7,82
66,459,11,82
67,451,6,82
68,446,4,82
69,467,6,82
70,461,2,82
71,462,4,82
72,461,6,82
73,460,3,82
74,460,5,82
75,457,6,82
76,457,5,82
77,470,7,82
78,464,7,82
79,460,6,82
80,456,5,82
81,455,10,82
82,453,2,82
83,459,7,82
84,471,4,82
85,469,2,82
86,467,4,82
87,463,8,82
88,455,9,82
89,446,7,82
90,448,8,82
91,445,6,82
92,443,5,82
93,442,8,82
94,442,7,82
95,441,7,82
96,459,7,82
97,454,3,82
98,455,3,82
99,463,4,82
100,459,3,82
101,456,8,82
102,448,6,82
103,442,7,82
104,452,14,82
105,438,11,82
106,438,17,82
107,431,7,82
108,444,3,82
109,444,9,82
110,442,9,82
111,441,7,82
112,446,7,82
113,439,11,82
114,444,5,82
115,448,3,82
116,448,2,82
117,452,5,82
118,471,2,82
119,472,3,82
120,475,2,82
0,445,6,83
1,444,4,83
2,440,6,83
3,434,5,83
4,433,18,83
5,429,4,83
6,448,11,83
7,444,6,83
8,454,5,83
9,457,2,83
10,455,6,83
11,449,8,83
12,460,12,83
13,455,6,83
14,451,9,83
15,442,10,83
16,434,6,83
17,428,15,83
18,429,9,83
19,429,8,83
20,440,7,83
21,437,9,83
22,435,11,83
23,426,6,83
24,424,8,83
25,427,7,83
26,423,8,83
27,437,11,83
28,432,9,83
29,433,8,83
30,431,4,83
31,443,9,83
32,444,1,83
33,447,3,83
34,445,5,83
35,454,4,83
36,454,1,83
37,453,5,83
38,448,2,83
39,446,4,83
40,442,5,83
41,437,9,83
42,428,8,83
43,423,10,83
44,413,5,83
45,442,6,83
46,436,10,83
47,435,6,83
48,433,9,83
49,430,5,83
50,430,14,83
51,431,12,83
52,442,4,83
53,440,1,83
54,440,4,83
55,438,9,83
56,447,4,83
57,444,4,83
58,440,8,83
59,447,9,83
60,441,4,83
61,437,14,83
62,423,5,83
63,439,11,83
64,436,8,83
65,448,9,83
66,449,7,83
67,448,4,83
68,450,5,83
69,445,7,83
70,438,8,83
71,430,9,83
72,421,8,83
73,413,2,83
74,424,9,83
75,415,5,83
76,425,10,83
77,421,5,83
78,416,10,83
79,407,12,83
80,404,9,83
81,403,3,83
82,403,4,83
83,421,1,83
84,423,9,83
85,419,6,83
86,437,3,83
87,440,5,83
88,441,7,83
89,440,4,83
90,436,5,83
91,434,2,83
92,432,9,83
93,423,8,83
94,434,3,83
95,433,3,83
96,430,4,83
97,427,1,83
98,432,4,83
99,428,3,83
100,425,5,83
101,420,10,83
102,417,7,83
103,416,9,83
104,412,5,83
105,413,6,83
106,435,4,83
107,444,6,83
108,438,7,83
109,436,8,83
110,436,9,83
111,435,7,83
112,455,5,83
113,455,7,83
114,451,7,83
115,454,3,83
116,473,5,83
117,468,6,83
118,478,10,83
119,478,5,83
120,497,5,83
0,482,11,84
1,479,8,84
2,476,10,84
3,468,7,84
4,461,3,84
5,458,7,84
6,451,6,84
7,470,4,84
8,466,4,84
9,462,4,84
10,458,8,84
11,450,10,84
12,440,12,84
13,435,11,84
14,435,6,84
15,451,9,84
16,448,10,84
17,438,11,84
18,429,14,84
19,444,10,84
20,434,4,84
21,430,9,84
22,426,10,84
23,433,16,84
24,417,9,84
25,408,8,84
26,409,13,84
27,418,14,84
28,413,15,84
29,405,8,84
30,414,9,84
31,405,14,84
32,401,5,84
33,402,8,84
34,401,9,84
35,397,9,84
36,421,10,84
37,421,4,84
38,436,8,84
39,432,9,84
40,428,3,84
41,441,4,84
42,442,6,84
43,441,8,84
44,433,9,84
45,427,10,84
46,420,9,84
47,411,9,84
48,402,17,84
49,391,16,84
50,398,10,84
51,399,9,84
52,394,8,84
53,393,9,84
54,384,9,84
55,395,11,84
56,389,9,84
57,384,11,84
58,399,12,84
59,387,5,84
60,407,4,84
61,403,8,84
62,401,6,84
63,402,8,84
64,400,11,84
65,409,4,84
66,416,5,84
67,415,6,84
68,415,2,84
69,417,5,84
70,421,3,84
71,430,2,84
72,432,2,84
73,430,4,84
74,430,3,84
75,427,2,84
76,441,4,84
77,443,3,84
78,444,4,84
79,446,1,84
80,446,4,84
81,449,4,84
82,448,4,84
83,444,6,84
84,445,8,84
85,475,11,84
86,464,17,84
87,459,11,84
88,453,5,84
89,450,9,84
90,446,8,84
91,443,9,84
92,439,8,84
93,446,4,84
94,444,5,84
95,448,10,84
96,444,7,84
97,442,4,84
98,438,7,84
99,433,12,84
100,433,5,84
101,431,9,84
102,431,4,84
103,431,3,84
104,434,12,84
105,428,6,84
106,427,9,84
107,418,5,84
108,413,11,84
109,407,10,84
110,419,11,84
111,416,2,84
112,417,1,84
113,438,9,84
114,465,4,84
115,463,3,84
116,460,3,84
117,459,4,84
118,461,5,84
119,457,6,84
120,475,5,84
0,400,10,85
1,392,9,85
2,388,8,85
3,414,7,85
4,413,5,85
5,414,10,85
6,425,4,85
7,421,10,85
8,440,7,85
9,443,7,85
10,441,9,85
11,437,9,85
12,429,4,85
13,432,8,85
14,445,4,85
15,448,5,85
16,453,4,85
17,455,6,85
18,451,6,85
19,453,6,85
20,456,8,85
21,458,3,85
22,458,4,85
23,456,2,85
24,454,7,85
25,447,5,85
26,442,6,85
27,436,9,85
28,427,19,85
29,410,16,85
30,440,14,85
31,432,9,85
32,428,9,85
33,443,7,85
34,440,6,85
35,449,9,85
36,452,10,85
37,452,5,85
38,449,4,85
39,449,8,85
40,441,6,85
41,458,2,85
42,468,9,85
43,467,6,85
44,465,2,85
45,463,1,85
46,465,6,85
47,459,7,85
48,455,2,85
49,459,3,85
50,459,5,85
51,461,2,85
52,463,7,85
53,456,2,85
54,472,3,85
55,480,7,85
56,476,9,85
57,467,7,85
58,469,7,85
59,462,5,85
60,460,6,85
61,454,5,85
62,458,3,85
63,456,13,85
64,466,8,85
65,462,2,85
66,460,7,85
67,459,7,85
68,452,10,85
69,447,4,85
70,447,8,85
71,439,5,85
72,434,13,85
73,434,7,85
74,433,14,85
75,425,10,85
76,424,6,85
77,435,5,85
78,433,8,85
79,431,7,85
80,424,5,85
81,444,5,85
82,446,11,85
83,444,8,85
84,439,11,85
85,436,13,85
86,436,2,85
87,434,4,85
88,430,3,85
89,427,4,85
90,434,2,85
91,432,11,85
92,421,7,85
93,426,6,85
94,420,9,85
95,411,9,85
96,408,5,85
97,403,7,85
98,396,8,85
99,410,11,85
100,425,6,85
101,447,4,85
102,449,5,85
103,450,11,85
104,448,6,85
105,462,6,85
106,456,3,85
107,453,4,85
108,449,8,85
109,441,12,85
110,429,11,85
111,431,13,85
112,433,5,85
113,431,11,85
114,426,9,85
115,421,8,85
116,418,6,85
117,416,5,85
118,429,3,85
119,428,6,85
120,427,4,85
0,398,12,86
1,398,11,86
2,395,5,86
3,392,4,86
4,412,3,86
5,409,6,86
6,403,7,86
7,420,4,86
8,435,10,86
9,433,5,86
10,434,13,86
11,429,4,86
12,438,10,86
13,436,10,86
14,436,9,86
15,435,5,86
16,430,6,86
17,424,3,86
18,421,13,86
19,418,11,86
20,419,9,86
21,439,10,86
22,429,6,86
23,443,8,86
24,458,9,86
25,460,14,86
26,455,10,86
27,445,6,86
28,442,6,86
29,441,9,86
30,445,3,86
31,443,10,86
32,433,7,86
33,428,11,86
34,432,8,86
35,424,8,86
36,431,8,86
37,423,12,86
38,428,6,86
39,432,7,86
40,425,3,86
41,422,14,86
42,420,8,86
43,423,5,86
44,421,6,86
45,420,8,86
46,412,4,86
47,412,11,86
48,405,4,86
49,435,9,86
50,434,10,86
51,432,8,86
52,428,3,86
53,429,3,86
54,429,6,86
55,432,2,86
56,434,3,86
57,431,9,86
58,422,4,86
59,436,5,86
60,449,7,86
61,450,3,86
62,452,4,86
63,452,2,86
64,455,2,86
65,454,5,86
66,461,5,86
67,476,2,86
68,477,2,86
69,475,1,86
70,474,4,86
71,470,0,86
72,471,0,86
73,471,1,86
74,470,3,86
75,471,1,86
76,470,2,86
77,468,2,86
78,470,5,86
79,469,2,86
80,469,7,86
81,468,2,86
82,468,8,86
83,460,2,86
84,477,5,86
85,481,6,86
86,478,2,86
87,479,0,86
88,485,4,86
89,483,4,86
90,486,4,86
91,486,3,86
92,485,5,86
93,484,4,86
94,488,5,86
95,495,3,86
96,499,2,86
97,497,5,86
98,492,1,86
99,491,2,86
100,489,6,86
101,483,2,86
102,481,7,86
103,474,10,86
104,464,5,86
105,459,7,86
106,466,5,86
107,480,2,86
108,478,9,86
109,484,10,86
110,474,6,86
111,468,7,86
112,477,11,86
113,493,5,86
114,494,4,86
115,495,8,86
116,487,7,86
117,480,4,86
118,476,9,86
119,467,8,86
120,459,8,86
0,480,3,87
1,480,9,87
2,474,2,87
3,476,2,87
4,475,9,87
5,466,5,87
6,461,9,87
7,452,6,87
8,446,9,87
9,446,6,87
10,447,3,87
11,444,5,87
12,444,6,87
13,445,6,87
14,439,13,87
15,448,6,87
16,449,5,87
17,463,10,87
18,458,3,87
19,458,7,87
20,453,5,87
21,466,4,87
22,465,4,87
23,472,3,87
24,470,4,87
25,469,1,87
26,468,9,87
27,459,7,87
28,452,4,87
29,452,11,87
30,448,9,87
31,444,9,87
32,438,8,87
33,437,5,87
34,432,17,87
35,415,15,87
36,424,9,87
37,425,11,87
38,425,9,87
39,427,5,87
40,435,9,87
41,433,3,87
42,447,7,87
43,446,1,87
44,448,10,87
45,438,6,87
46,433,7,87
47,428,9,87
48,419,8,87
49,411,9,87
50,402,10,87
51,394,11,87
52,405,8,87
53,425,12,87
54,432,6,87
55,429,11,87
56,440,8,87
57,435,9,87
58,426,10,87
59,442,7,87
60,441,13,87
61,435,12,87
62,433,9,87
63,452,3,87
64,449,12,87
65,440,5,87
66,439,5,87
67,446,8,87
68,447,10,87
69,443,6,87
70,443,8,87
71,442,6,87
72,437,9,87
