Month,Total number of employees,Number of employees that left,Run
10,476,1,73
11,475,3,73
12,476,1,73
13,475,1,73
14,475,1,73
15,474,3,73
16,485,0,73
17,504,5,73
18,502,1,73
19,501,2,73
20,499,1,73
21,498,5,73
22,493,4,73
23,489,3,73
24,486,2,73
25,484,2,73
26,482,2,73
27,480,5,73
28,475,3,73
29,472,5,73
30,467,2,73
31,465,6,73
32,459,10,73
33,449,7,73
34,446,7,73
35,443,13,73
36,436,11,73
37,430,8,73
38,428,4,73
39,425,4,73
40,421,6,73
41,415,6,73
42,412,8,73
43,404,15,73
44,415,7,73
45,408,9,73
46,399,13,73
47,412,8,73
48,409,4,73
49,412,6,73
50,415,5,73
51,416,4,73
52,430,2,73
53,433,0,73
54,434,2,73
55,434,2,73
56,465,4,73
57,465,2,73
58,463,7,73
59,456,6,73
60,450,3,73
61,447,3,73
62,444,3,73
63,443,3,73
64,440,4,73
65,437,8,73
66,436,1,73
67,458,4,73
68,456,1,73
69,458,5,73
70,453,3,73
71,450,3,73
72,458,2,73
73,457,3,73
74,475,2,73
75,473,2,73
76,471,1,73
77,470,4,73
78,466,6,73
79,460,4,73
80,476,5,73
81,494,2,73
82,494,4,73
83,493,4,73
84,491,1,73
85,491,5,73
86,490,4,73
87,490,2,73
88,491,0,73
89,492,1,73
90,493,3,73
91,490,3,73
92,487,2,73
93,485,4,73
94,481,1,73
95,480,4,73
96,476,5,73
97,471,6,73
98,472,7,73
99,469,5,73
100,466,6,73
101,460,5,73
102,455,5,73
103,450,10,73
104,440,7,73
105,449,8,73
106,449,8,73
107,447,3,73
108,445,2,73
109,451,2,73
110,465,1,73
111,464,1,73
112,463,7,73
113,456,3,73
114,455,1,73
115,454,3,73
116,451,1,73
117,454,0,73
118,455,1,73
119,455,2,73
120,454,1,73
0,472,4,74
1,484,3,74
2,484,6,74
3,478,1,74
4,477,2,74
5,475,1,74
6,474,5,74
7,469,4,74
8,465,5,74
9,461,1,74
10,460,0,74
11,460,0,74
12,461,1,74
13,460,1,74
14,459,0,74
15,459,1,74
16,478,1,74
17,487,1,74
18,486,0,74
19,503,0,74
20,503,0,74
21,503,1,74
22,503,1,74
23,503,1,74
24,503,3,74
25,501,6,74
26,500,1,74
27,499,2,74
28,504,0,74
29,504,1,74
30,506,0,74
31,506,2,74
32,504,3,74
33,501,1,74
34,500,5,74
35,495,3,74
36,492,2,74
37,491,3,74
38,490,3,74
39,489,2,74
40,487,5,74
41,482,0,74
42,482,6,74
43,476,3,74
44,475,1,74
45,480,4,74
46,491,6,74
47,489,4,74
48,487,0,74
49,487,6,74
50,481,1,74
51,480,1,74
52,479,1,74
53,478,2,74
54,476,5,74
55,471,4,74
56,467,4,74
57,463,4,74
58,459,2,74
59,477,2,74
60,475,2,74
61,473,4,74
62,469,4,74
63,465,1,74
64,464,3,74
65,461,4,74
66,470,2,74
67,468,5,74
68,463,3,74
69,475,1,74
70,474,5,74
71,469,4,74
72,465,7,74
73,458,8,74
74,450,4,74
75,446,4,74
76,446,3,74
77,447,3,74
78,446,5,74
79,441,5,74
80,456,5,74
81,451,8,74
82,448,3,74
83,450,3,74
84,449,1,74
85,452,0,74
86,458,6,74
87,474,2,74
88,473,3,74
89,472,3,74
90,471,6,74
91,470,1,74
92,478,2,74
93,476,4,74
94,472,2,74
95,470,2,74
96,468,9,74
97,464,4,74
98,467,3,74
99,466,3,74
100,471,1,74
101,470,1,74
102,469,4,74
103,465,3,74
104,462,3,74
105,463,5,74
106,458,3,74
107,455,4,74
108,451,7,74
109,445,8,74
110,444,5,74
111,457,2,74
112,455,6,74
113,449,5,74
114,444,6,74
115,456,3,74
116,458,3,74
117,460,7,74
118,458,4,74
119,459,2,74
120,460,1,74
0,483,0,75
1,483,0,75
2,483,2,75
3,481,1,75
4,480,2,75
5,481,2,75
6,479,1,75
7,478,1,75
8,477,4,75
9,477,1,75
10,478,0,75
11,494,0,75
12,494,1,75
13,493,2,75
14,491,0,75
15,491,2,75
16,489,3,75
17,486,3,75
18,483,3,75
19,481,5,75
20,482,7,75
21,485,2,75
22,485,2,75
23,483,2,75
24,481,4,75
25,477,3,75
26,488,4,75
27,489,4,75
28,488,4,75
29,491,1,75
30,491,2,75
31,489,4,75
32,485,1,75
33,484,5,75
34,480,3,75
35,480,5,75
36,482,2,75
37,480,0,75
38,480,4,75
39,476,5,75
40,471,0,75
41,471,5,75
42,467,4,75
43,463,6,75
44,478,2,75
45,476,3,75
46,486,3,75
47,483,5,75
48,478,3,75
49,475,4,75
50,476,0,75
51,476,5,75
52,471,5,75
53,466,1,75
54,483,4,75
55,479,6,75
56,473,3,75
57,478,1,75
58,477,3,75
59,474,6,75
60,468,6,75
61,462,4,75
62,458,6,75
63,452,2,75
64,450,5,75
65,468,3,75
66,469,3,75
67,466,1,75
68,465,7,75
69,463,6,75
70,458,3,75
71,472,2,75
72,472,8,75
73,464,3,75
74,461,3,75
75,458,7,75
76,451,2,75
77,453,4,75
78,449,6,75
79,443,3,75
80,440,0,75
81,440,3,75
82,437,3,75
83,450,2,75
84,448,4,75
85,444,5,75
86,439,8,75
87,431,5,75
88,437,6,75
89,437,7,75
90,431,8,75
91,423,3,75
92,434,8,75
93,426,7,75
94,453,7,75
95,446,9,75
96,440,9,75
97,444,1,75
98,445,2,75
99,445,2,75
100,445,3,75
101,445,2,75
102,443,2,75
103,454,1,75
104,453,3,75
105,453,3,75
106,454,0,75
107,456,2,75
108,454,5,75
109,449,3,75
110,461,9,75
111,452,2,75
112,450,10,75
113,442,1,75
114,444,7,75
115,438,5,75
116,441,5,75
117,444,1,75
118,460,2,75
119,460,5,75
120,459,4,75
0,463,3,76
1,465,0,76
2,469,3,76
3,489,3,76
4,486,1,76
5,485,2,76
6,483,2,76
7,481,2,76
8,479,4,76
9,475,2,76
10,473,1,76
11,481,2,76
12,479,3,76
13,483,2,76
14,481,1,76
15,481,1,76
16,481,1,76
17,495,0,76
18,495,3,76
19,492,3,76
20,489,2,76
21,487,1,76
22,486,3,76
23,483,2,76
24,481,8,76
25,488,4,76
26,484,4,76
27,480,4,76
28,476,4,76
29,472,1,76
30,471,4,76
31,470,2,76
32,468,2,76
33,467,3,76
34,464,3,76
35,461,0,76
36,461,1,76
37,460,1,76
38,459,4,76
39,456,5,76
40,453,3,76
41,451,5,76
42,446,7,76
43,439,4,76
44,435,11,76
45,424,7,76
46,432,3,76
47,433,6,76
48,444,4,76
49,440,6,76
50,434,6,76
51,428,5,76
52,426,6,76
53,420,4,76
54,416,4,76
55,423,5,76
56,425,5,76
57,424,7,76
58,427,7,76
59,427,1,76
60,444,2,76
61,445,1,76
62,445,4,76
63,446,3,76
64,446,2,76
65,445,2,76
66,457,1,76
67,457,2,76
68,458,0,76
69,458,1,76
70,458,1,76
71,457,1,76
72,456,0,76
73,456,1,76
74,455,1,76
75,454,4,76
76,450,2,76
77,448,1,76
78,452,2,76
79,454,4,76
80,452,3,76
81,449,4,76
82,445,0,76
83,457,3,76
84,455,2,76
85,459,1,76
86,458,2,76
87,456,5,76
88,451,6,76
89,449,3,76
90,453,6,76
91,448,6,76
92,453,5,76
93,452,7,76
94,464,3,76
95,466,2,76
96,468,1,76
97,467,4,76
98,463,4,76
99,459,1,76
100,458,8,76
101,453,7,76
102,446,7,76
103,446,5,76
104,443,4,76
105,459,3,76
106,456,2,76
107,454,1,76
108,464,2,76
109,462,3,76
110,459,6,76
111,457,5,76
112,457,6,76
113,451,1,76
114,452,4,76
115,448,5,76
116,445,3,76
117,451,6,76
118,449,1,76
119,449,2,76
120,449,2,76
0,475,1,77
1,474,3,77
2,471,1,77
3,470,3,77
4,468,3,77
5,465,2,77
6,475,5,77
7,473,6,77
8,469,2,77
9,467,4,77
10,463,9,77
11,454,3,77
12,451,5,77
13,446,6,77
14,440,9,77
15,450,15,77
16,452,9,77
17,449,6,77
18,447,6,77
19,448,4,77
20,444,3,77
21,441,6,77
22,435,5,77
23,430,7,77
24,444,6,77
25,439,5,77
26,435,3,77
27,432,2,77
28,438,5,77
29,433,5,77
30,445,1,77
31,444,0,77
32,444,1,77
33,443,2,77
34,443,1,77
35,478,2,77
36,476,3,77
37,473,5,77
38,468,0,77
39,468,7,77
40,461,2,77
41,469,0,77
42,469,2,77
43,467,4,77
44,463,8,77
45,455,10,77
46,445,4,77
47,441,8,77
48,433,12,77
49,421,4,77
50,417,4,77
51,416,3,77
52,420,0,77
53,421,2,77
54,433,4,77
55,434,1,77
56,453,1,77
57,453,2,77
58,451,2,77
59,449,1,77
60,448,4,77
61,447,1,77
62,478,6,77
63,472,3,77
64,469,2,77
65,467,3,77
66,464,7,77
67,474,3,77
68,471,3,77
69,483,6,77
70,482,2,77
71,480,5,77
72,484,3,77
73,483,3,77
74,480,4,77
75,476,3,77
76,473,7,77
77,466,4,77
78,464,4,77
79,465,3,77
80,481,6,77
81,475,5,77
82,470,6,77
83,464,5,77
84,466,5,77
85,461,5,77
86,459,4,77
87,457,6,77
88,469,3,77
89,469,3,77
90,469,7,77
91,462,4,77
92,458,4,77
93,456,6,77
94,455,4,77
95,452,7,77
96,467,2,77
97,465,4,77
98,466,5,77
99,466,4,77
100,468,3,77
101,467,1,77
102,469,2,77
103,470,3,77
104,487,4,77
105,496,0,77
106,498,2,77
107,496,0,77
108,496,2,77
109,494,2,77
110,492,4,77
111,488,2,77
112,486,2,77
113,491,2,77
114,491,5,77
115,495,1,77
116,495,1,77
117,495,4,77
118,491,1,77
119,492,2,77
120,490,0,77
0,476,2,78
1,477,1,78
2,478,1,78
3,478,0,78
4,480,0,78
5,480,1,78
6,479,3,78
7,476,0,78
8,476,1,78
9,475,1,78
10,474,3,78
11,471,7,78
12,464,2,78
13,462,5,78
14,485,1,78
15,485,3,78
16,485,3,78
17,482,3,78
18,479,1,78
19,478,6,78
20,472,2,78
21,470,7,78
22,463,3,78
23,460,8,78
24,469,6,78
25,468,4,78
26,464,5,78
27,459,10,78
28,449,4,78
29,448,6,78
30,444,3,78
31,445,3,78
32,480,1,78
33,479,1,78
34,478,4,78
35,474,3,78
36,471,3,78
37,468,4,78
38,464,3,78
39,469,6,78
40,464,2,78
41,462,2,78
42,460,5,78
43,455,4,78
44,451,5,78
45,465,9,78
46,477,5,78
47,474,2,78
48,472,6,78
49,477,2,78
50,478,3,78
51,480,3,78
52,479,4,78
53,475,7,78
54,468,3,78
55,465,8,78
56,457,8,78
57,451,3,78
58,448,6,78
59,442,10,78
60,432,6,78
61,429,6,78
62,423,3,78
63,420,5,78
64,415,1,78
65,419,4,78
66,424,3,78
67,426,1,78
68,429,2,78
69,441,1,78
70,440,2,78
71,438,1,78
72,439,1,78
73,441,2,78
74,449,1,78
75,448,6,78
76,463,1,78
77,465,1,78
78,465,3,78
79,466,2,78
80,473,3,78
81,474,1,78
82,473,1,78
83,472,0,78
84,472,5,78
85,467,5,78
86,462,4,78
87,458,1,78
88,460,1,78
89,461,7,78
90,475,3,78
91,472,6,78
92,466,2,78
93,465,3,78
94,467,2,78
95,468,2,78
96,467,4,78
97,467,2,78
98,468,4,78
99,484,1,78
100,484,2,78
101,484,1,78
102,490,1,78
103,489,2,78
104,488,2,78
105,490,6,78
106,490,1,78
107,489,2,78
108,487,3,78
109,484,4,78
110,480,3,78
111,480,2,78
112,478,4,78
113,477,3,78
114,477,2,78
115,475,3,78
116,472,1,78
117,471,3,78
118,468,2,78
119,471,2,78
120,469,2,78
0,408,5,79
1,439,4,79
2,435,2,79
3,433,16,79
4,423,6,79
5,424,5,79
6,422,8,79
7,419,5,79
8,414,9,79
9,406,3,79
10,411,5,79
11,414,6,79
12,432,3,79
13,432,4,79
14,431,2,79
15,431,5,79
16,433,1,79
17,434,2,79
18,434,2,79
19,453,1,79
20,453,1,79
21,452,6,79
22,446,3,79
23,443,5,79
24,438,6,79
25,432,5,79
26,427,6,79
27,421,5,79
28,416,4,79
29,412,1,79
30,411,6,79
31,430,3,79
32,428,2,79
33,427,2,79
34,435,0,79
35,435,3,79
36,435,3,79
37,433,6,79
38,451,4,79
39,450,1,79
40,451,2,79
41,449,2,79
42,454,4,79
43,456,1,79
44,456,4,79
45,455,1,79
46,454,2,79
47,454,0,79
48,454,4,79
49,450,5,79
50,470,3,79
51,468,2,79
52,467,3,79
53,464,3,79
54,461,12,79
55,457,6,79
56,475,3,79
57,475,4,79
58,477,1,79
59,477,1,79
60,477,3,79
61,474,2,79
62,472,3,79
63,469,5,79
64,464,4,79
65,460,1,79
66,459,4,79
67,455,7,79
68,448,4,79
69,444,11,79
70,433,8,79
71,444,8,79
72,458,6,79
73,455,5,79
74,451,3,79
75,462,6,79
76,460,3,79
77,457,4,79
78,456,2,79
79,454,1,79
80,453,2,79
81,451,2,79
82,449,6,79
83,443,6,79
84,437,1,79
85,436,1,79
86,435,4,79
87,452,6,79
88,450,6,79
89,466,3,79
90,464,0,79
91,466,2,79
92,464,6,79
93,458,1,79
94,457,7,79
95,450,11,79
96,448,6,79
97,447,5,79
98,447,3,79
99,447,3,79
100,449,0,79
101,449,5,79
102,444,5,79
103,439,0,79
104,439,4,79
105,435,7,79
106,432,7,79
107,440,3,79
108,437,4,79
109,459,2,79
110,472,4,79
111,471,1,79
112,471,3,79
113,476,2,79
114,474,3,79
115,471,4,79
116,467,6,79
117,469,6,79
118,469,2,79
119,467,7,79
120,466,4,79
0,473,3,80
1,470,0,80
2,470,0,80
3,470,4,80
4,466,2,80
5,464,1,80
6,463,4,80
7,459,3,80
8,456,3,80
9,453,4,80
10,449,6,80
11,451,7,80
12,447,3,80
13,447,4,80
14,448,2,80
15,451,2,80
16,453,1,80
17,453,0,80
18,455,0,80
19,476,2,80
20,474,3,80
21,472,2,80
22,470,2,80
23,468,1,80
24,467,2,80
25,471,3,80
26,468,0,80
27,468,9,80
28,459,2,80
29,458,2,80
30,456,2,80
31,454,1,80
32,454,5,80
33,449,1,80
34,450,1,80
35,451,2,80
36,449,2,80
37,448,1,80
38,448,2,80
39,464,0,80
40,485,2,80
41,485,1,80
42,503,0,80
43,504,2,80
44,504,0,80
45,504,1,80
46,505,1,80
47,505,2,80
48,507,3,80
49,508,0,80
50,508,2,80
51,506,4,80
52,502,2,80
53,500,7,80
54,493,6,80
55,487,2,80
56,485,3,80
57,482,2,80
58,480,4,80
59,476,4,80
60,487,1,80
61,486,1,80
62,485,2,80
63,494,2,80
64,494,1,80
65,495,1,80
66,494,1,80
67,493,2,80
68,491,4,80
69,487,1,80
70,486,2,80
71,484,5,80
72,479,8,80
73,471,10,80
74,461,4,80
75,457,3,80
76,454,3,80
77,451,1,80
78,450,3,80
79,447,8,80
80,439,2,80
81,437,3,80
82,449,4,80
83,465,0,80
84,466,4,80
85,462,3,80
86,459,5,80
87,455,3,80
88,456,3,80
89,453,4,80
90,452,3,80
91,450,1,80
92,449,5,80
93,444,1,80
94,443,5,80
95,440,3,80
96,453,2,80
97,453,3,80
98,456,2,80
99,455,1,80
100,456,6,80
101,450,2,80
102,448,4,80
103,444,5,80
104,456,4,80
105,456,8,80
106,468,3,80
107,465,4,80
108,461,8,80
109,453,9,80
110,444,12,80
111,432,6,80
112,428,5,80
113,424,6,80
114,423,7,80
115,423,2,80
116,424,1,80
117,423,5,80
118,418,4,80
119,424,10,80
120,457,2,80
0,485,0,81
1,490,0,81
2,490,0,81
3,490,2,81
4,488,2,81
5,486,1,81
6,485,0,81
7,485,1,81
8,486,0,81
9,487,1,81
10,487,1,81
11,488,1,81
12,489,0,81
13,492,1,81
14,491,0,81
15,491,1,81
16,490,4,81
17,486,2,81
18,484,1,81
19,483,2,81
20,481,1,81
21,480,0,81
22,480,0,81
23,480,1,81
24,479,1,81
25,478,2,81
26,476,0,81
27,476,2,81
28,474,3,81
29,471,1,81
30,470,0,81
31,470,3,81
32,467,2,81
33,465,1,81
34,464,1,81
35,463,1,81
36,462,2,81
37,460,1,81
38,459,1,81
39,458,3,81
40,455,9,81
41,446,4,81
42,442,8,81
43,438,7,81
44,431,6,81
45,425,5,81
46,420,5,81
47,415,4,81
48,411,9,81
49,428,4,81
50,424,9,81
51,415,7,81
52,446,10,81
53,444,8,81
54,442,6,81
55,471,2,81
56,478,6,81
57,478,5,81
58,477,3,81
59,478,2,81
60,478,0,81
61,478,1,81
62,477,2,81
63,475,1,81
64,474,2,81
65,472,3,81
66,481,2,81
67,482,1,81
68,481,7,81
69,477,2,81
70,477,3,81
71,488,2,81
72,486,1,81
73,485,6,81
74,479,4,81
75,475,6,81
76,473,5,81
77,468,2,81
78,467,4,81
79,464,5,81
80,464,5,81
81,463,1,81
82,470,1,81
83,469,2,81
84,467,4,81
85,463,3,81
86,460,2,81
87,466,2,81
88,464,0,81
89,464,4,81
90,460,4,81
91,456,3,81
92,453,5,81
93,448,1,81
94,447,0,81
95,452,0,81
96,452,0,81
97,455,1,81
98,455,2,81
99,458,2,81
100,456,4,81
101,454,1,81
102,454,1,81
103,454,2,81
104,455,2,81
105,454,0,81
106,454,3,81
107,451,3,81
108,461,1,81
109,460,3,81
110,457,1,81
111,456,2,81
112,454,4,81
113,450,3,81
114,447,4,81
115,466,3,81
116,463,3,81
117,460,4,81
118,461,8,81
119,458,4,81
120,458,3,81
0,455,4,82
1,455,5,82
2,454,5,82
3,453,1,82
4,452,4,82
5,457,3,82
6,463,1,82
7,462,3,82
8,459,2,82
9,457,2,82
10,455,5,82
11,450,4,82
12,446,1,82
13,445,3,82
14,445,1,82
15,444,3,82
16,441,3,82
17,438,3,82
18,437,7,82
19,444,6,82
20,442,2,82
21,441,2,82
22,448,3,82
23,448,1,82
24,447,1,82
25,446,4,82
26,442,0,82
27,442,1,82
28,441,3,82
29,438,3,82
30,445,2,82
31,446,3,82
32,443,0,82
33,443,0,82
34,443,0,82
35,443,2,82
36,441,3,82
37,453,2,82
38,453,5,82
39,467,1,82
40,488,1,82
41,487,0,82
42,487,1,82
43,486,1,82
44,485,1,82
45,484,2,82
46,482,3,82
47,479,3,82
48,476,4,82
49,472,1,82
50,471,1,82
51,470,3,82
52,471,2,82
53,488,5,82
54,483,1,82
55,482,7,82
56,475,8,82
57,467,4,82
58,463,4,82
59,459,5,82
60,454,9,82
61,466,3,82
62,473,1,82
63,473,2,82
64,473,4,82
65,471,1,82
66,472,2,82
67,471,2,82
68,479,2,82
69,477,1,82
70,493,1,82
71,492,0,82
72,492,1,82
73,491,1,82
74,503,1,82
75,503,1,82
76,504,1,82
77,503,0,82
78,503,1,82
79,502,3,82
80,499,1,82
81,498,6,82
82,492,4,82
83,488,3,82
84,493,3,82
85,491,5,82
86,486,2,82
87,484,6,82
88,478,5,82
89,473,9,82
90,464,1,82
91,463,4,82
92,459,3,82
93,456,1,82
94,455,4,82
95,451,3,82
96,464,4,82
97,463,7,82
98,458,4,82
99,455,8,82
100,453,3,82
101,452,3,82
102,451,3,82
103,448,2,82
104,447,2,82
105,445,3,82
106,442,5,82
107,437,5,82
108,440,4,82
109,436,3,82
110,433,5,82
111,430,7,82
112,423,6,82
113,417,8,82
114,431,9,82
115,430,6,82
116,429,7,82
117,424,4,82
118,425,15,82
119,436,1,82
120,435,2,82
0,461,5,83
1,457,6,83
2,469,1,83
3,475,3,83
4,474,5,83
5,472,2,83
6,471,2,83
7,469,2,83
8,477,2,83
9,477,4,83
10,476,2,83
11,477,5,83
12,483,3,83
13,481,2,83
14,480,2,83
15,482,0,83
16,482,2,83
17,482,2,83
18,480,4,83
19,482,2,83
20,483,0,83
21,483,2,83
22,481,4,83
23,477,3,83
24,474,3,83
25,471,1,83
26,480,6,83
27,479,3,83
28,480,3,83
29,481,3,83
30,480,9,83
31,475,2,83
32,476,1,83
33,475,5,83
34,472,1,83
35,476,5,83
36,473,2,83
37,476,6,83
38,493,0,83
39,494,2,83
40,493,1,83
41,492,3,83
42,494,1,83
43,503,5,83
44,499,2,83
45,497,2,83
46,495,1,83
47,506,0,83
48,507,0,83
49,507,1,83
50,506,0,83
51,506,0,83
52,506,5,83
53,501,6,83
54,495,2,83
55,493,1,83
56,492,2,83
57,490,2,83
58,488,4,83
59,484,4,83
60,480,5,83
61,475,7,83
62,468,4,83
63,464,3,83
64,461,3,83
65,458,4,83
66,454,2,83
67,452,3,83
68,463,4,83
69,460,4,83
70,456,1,83
71,455,4,83
72,458,4,83
73,454,2,83
74,466,2,83
75,464,4,83
76,460,7,83
77,453,4,83
78,449,4,83
79,445,3,83
80,442,3,83
81,451,6,83
82,452,5,83
83,453,7,83
84,449,1,83
85,456,2,83
86,456,2,83
87,469,3,83
88,468,3,83
89,467,2,83
90,466,2,83
91,465,0,83
92,466,4,83
93,462,6,83
94,456,3,83
95,453,7,83
96,454,2,83
97,455,8,83
98,447,5,83
99,442,7,83
100,458,2,83
101,478,4,83
102,474,3,83
103,471,2,83
104,469,1,83
105,470,4,83
106,466,3,83
107,463,3,83
108,460,3,83
109,457,2,83
110,472,3,83
111,472,0,83
112,472,0,83
113,473,2,83
114,471,1,83
115,470,5,83
116,465,3,83
117,466,5,83
118,461,5,83
119,456,9,83
120,451,4,83
0,473,1,84
1,472,1,84
2,471,0,84
3,472,2,84
4,470,0,84
5,470,3,84
6,467,1,84
7,466,4,84
8,462,3,84
9,470,2,84
10,468,4,84
11,464,1,84
12,463,1,84
13,483,2,84
14,481,4,84
15,482,2,84
16,491,3,84
17,492,1,84
18,493,4,84
19,494,1,84
20,493,2,84
21,492,1,84
22,491,1,84
23,491,0,84
24,491,2,84
25,489,6,84
26,483,2,84
27,481,2,84
28,479,13,84
29,466,8,84
30,463,4,84
31,462,1,84
32,462,3,84
33,462,5,84
34,463,4,84
35,476,4,84
36,475,4,84
37,474,7,84
38,472,2,84
39,473,3,84
40,470,2,84
41,471,2,84
42,470,1,84
43,469,3,84
44,466,2,84
45,464,3,84
46,461,0,84
47,461,0,84
48,461,0,84
49,463,5,84
50,459,2,84
51,457,3,84
52,454,2,84
53,455,7,84
54,455,2,84
55,457,1,84
56,457,1,84
57,459,0,84
58,465,3,84
59,464,4,84
60,460,2,84
61,459,0,84
62,459,3,84
63,456,3,84
64,453,3,84
65,450,6,84
66,444,6,84
67,438,5,84
68,433,6,84
69,427,3,84
70,424,3,84
71,421,2,84
72,419,2,84
73,417,4,84
74,420,6,84
75,420,2,84
76,418,3,84
77,415,8,84
78,407,8,84
79,399,6,84
80,393,9,84
81,384,7,84
82,410,4,84
83,413,9,84
84,413,3,84
85,411,4,84
86,410,1,84
87,412,2,84
88,412,2,84
89,413,1,84
90,412,4,84
91,408,1,84
92,428,4,84
93,429,7,84
94,423,1,84
95,436,0,84
96,437,1,84
97,444,2,84
98,445,2,84
99,445,0,84
100,446,0,84
101,447,3,84
102,448,1,84
103,448,1,84
104,447,2,84
105,450,2,84
106,448,2,84
107,446,3,84
108,468,3,84
109,466,1,84
110,466,1,84
111,467,1,84
112,467,1,84
113,486,1,84
114,487,0,84
115,487,3,84
116,484,5,84
117,482,3,84
118,483,2,84
119,484,1,84
120,496,2,84
0,460,4,85
1,456,8,85
2,448,10,85
3,443,5,85
4,443,4,85
5,444,1,85
6,443,7,85
7,436,5,85
8,431,3,85
9,428,5,85
10,444,8,85
11,440,4,85
12,450,5,85
13,449,3,85
14,446,4,85
15,442,7,85
16,452,5,85
17,450,5,85
18,467,2,85
19,477,2,85
20,475,2,85
21,473,2,85
22,471,7,85
23,486,4,85
24,482,4,85
25,481,4,85
26,477,2,85
27,475,5,85
28,470,5,85
29,469,9,85
30,463,7,85
31,456,8,85
32,448,7,85
33,446,2,85
34,452,3,85
35,449,2,85
36,447,2,85
37,445,2,85
38,444,1,85
39,443,3,85
40,440,11,85
41,429,6,85
42,423,9,85
43,414,3,85
44,418,6,85
45,419,8,85
46,413,6,85
47,412,3,85
48,413,3,85
49,428,3,85
50,427,1,85
51,428,3,85
52,427,3,85
53,425,2,85
54,424,0,85
55,425,1,85
56,424,2,85
57,434,4,85
58,451,2,85
59,456,2,85
60,465,2,85
61,466,4,85
62,467,1,85
63,469,1,85
64,468,1,85
65,470,0,85
66,471,1,85
67,470,4,85
68,466,4,85
69,462,5,85
70,457,3,85
71,454,0,85
72,454,2,85
73,452,3,85
74,449,2,85
75,447,5,85
76,462,4,85
77,462,3,85
78,459,2,85
79,465,5,85
80,465,2,85
81,465,2,85
82,466,3,85
83,478,2,85
84,477,2,85
85,477,1,85
86,478,3,85
87,475,2,85
88,476,4,85
89,478,3,85
90,475,4,85
91,471,3,85
92,468,3,85
93,465,7,85
94,464,8,85
95,464,6,85
96,458,4,85
97,454,10,85
98,444,6,85
99,438,3,85
100,435,4,85
101,446,3,85
102,443,7,85
103,436,5,85
104,445,3,85
105,444,1,85
106,454,0,85
107,457,3,85
108,456,3,85
109,454,2,85
110,468,2,85
111,468,1,85
112,469,0,85
113,469,1,85
114,468,2,85
115,466,0,85
116,466,1,85
117,465,1,85
118,464,5,85
119,459,8,85
120,451,8,85
0,490,0,86
1,490,4,86
2,486,5,86
3,481,7,86
4,474,2,86
5,482,2,86
6,483,5,86
7,478,3,86
8,482,2,86
9,482,1,86
10,483,3,86
11,485,2,86
12,486,3,86
13,491,0,86
14,493,0,86
15,494,0,86
16,495,0,86
17,495,1,86
18,495,2,86
19,500,1,86
20,499,2,86
21,497,0,86
22,497,1,86
23,496,4,86
24,492,3,86
25,495,0,86
26,497,0,86
27,498,0,86
28,498,0,86
29,498,1,86
30,497,1,86
31,496,2,86
32,494,1,86
33,493,5,86
34,488,7,86
35,481,6,86
36,480,1,86
37,479,4,86
38,475,7,86
39,468,4,86
40,464,11,86
41,459,7,86
42,456,5,86
43,471,4,86
44,467,7,86
45,460,5,86
46,456,8,86
47,448,5,86
48,446,2,86
49,464,2,86
50,464,4,86
51,463,4,86
52,465,5,86
53,466,4,86
54,467,1,86
55,482,5,86
56,482,0,86
57,482,1,86
58,514,3,86
59,511,2,86
60,509,0,86
61,509,3,86
62,506,1,86
63,505,5,86
64,500,7,86
65,493,2,86
66,491,3,86
67,488,0,86
68,488,3,86
69,485,1,86
70,485,4,86
71,481,0,86
72,483,1,86
73,482,0,86
74,482,2,86
75,483,0,86
76,501,1,86
77,500,1,86
78,499,1,86
79,498,2,86
80,496,3,86
81,506,1,86
82,507,0,86
83,507,2,86
84,505,1,86
85,504,2,86
86,505,1,86
87,505,1,86
88,506,0,86
89,511,2,86
90,512,2,86
91,512,0,86
92,512,0,86
93,512,0,86
94,512,0,86
95,512,2,86
96,510,2,86
97,508,2,86
98,506,1,86
99,511,0,86
100,513,2,86
101,512,2,86
102,512,0,86
103,512,1,86
104,511,3,86
105,508,0,86
106,508,1,86
107,507,0,86
108,507,0,86
109,507,0,86
110,507,1,86
111,506,2,86
112,504,5,86
113,499,1,86
114,511,3,86
115,508,1,86
116,507,0,86
117,509,0,86
118,510,0,86
119,511,1,86
120,512,2,86
0,445,2,87
1,447,3,87
2,446,1,87
3,464,3,87
4,469,2,87
5,469,1,87
6,469,0,87
7,470,0,87
8,472,2,87
9,470,3,87
10,467,1,87
11,466,5,87
12,461,5,87
13,456,5,87
14,451,6,87
15,445,2,87
16,443,5,87
17,438,4,87
18,434,3,87
19,431,5,87
20,432,11,87
21,426,5,87
22,423,6,87
23,457,3,87
24,459,1,87
25,458,7,87
26,458,4,87
27,456,2,87
28,458,0,87
29,458,2,87
30,459,2,87
31,459,4,87
32,455,0,87
33,456,8,87
34,453,5,87
35,448,2,87
36,460,5,87
37,458,5,87
38,455,3,87
39,454,0,87
40,456,4,87
41,452,3,87
42,449,2,87
43,447,3,87
44,444,3,87
45,448,3,87
46,450,0,87
47,450,3,87
48,447,3,87
49,447,4,87
50,447,2,87
51,446,3,87
52,465,2,87
53,465,1,87
54,466,0,87
55,466,2,87
56,466,1,87
57,472,2,87
58,472,0,87
59,473,3,87
60,472,0,87
61,472,0,87
62,472,0,87
