Month,Total number of employees,Number of employees that left,Run
20,498,2,73
21,496,6,73
22,490,4,73
23,486,2,73
24,490,2,73
25,488,8,73
26,480,4,73
27,476,7,73
28,489,4,73
29,494,6,73
30,492,2,73
31,490,3,73
32,487,4,73
33,483,4,73
34,479,3,73
35,476,4,73
36,472,3,73
37,469,5,73
38,469,0,73
39,487,0,73
40,489,2,73
41,487,0,73
42,487,2,73
43,487,1,73
44,486,0,73
45,486,0,73
46,486,1,73
47,485,6,73
48,486,1,73
49,486,4,73
50,483,4,73
51,501,1,73
52,502,1,73
53,503,0,73
54,503,1,73
55,502,1,73
56,501,3,73
57,498,2,73
58,496,0,73
59,496,5,73
60,491,7,73
61,484,2,73
62,482,10,73
63,495,8,73
64,491,7,73
65,487,4,73
66,484,4,73
67,486,2,73
68,484,4,73
69,482,4,73
70,494,2,73
71,493,4,73
72,501,2,73
73,500,1,73
74,499,5,73
75,499,1,73
76,503,2,73
77,502,3,73
78,500,1,73
79,499,3,73
80,496,2,73
81,494,0,73
82,505,1,73
83,506,4,73
84,503,0,73
85,503,3,73
86,503,3,73
87,500,1,73
88,503,2,73
89,505,0,73
90,505,0,73
91,505,6,73
92,499,8,73
93,503,4,73
94,506,1,73
95,505,4,73
96,504,4,73
97,505,0,73
98,506,1,73
99,505,0,73
100,506,0,73
101,507,1,73
102,506,1,73
103,505,2,73
104,503,4,73
105,499,6,73
106,495,2,73
107,494,7,73
108,494,1,73
109,495,1,73
110,494,1,73
111,493,2,73
112,502,1,73
113,501,0,73
114,501,5,73
115,496,4,73
116,492,3,73
117,489,4,73
118,485,3,73
119,484,8,73
120,476,5,73
0,462,4,74
1,460,2,74
2,462,3,74
3,463,4,74
4,465,2,74
5,466,4,74
6,465,0,74
7,465,1,74
8,471,1,74
9,472,3,74
10,472,5,74
11,472,0,74
12,472,2,74
13,470,3,74
14,467,2,74
15,465,1,74
16,464,2,74
17,462,1,74
18,461,2,74
19,459,6,74
20,453,2,74
21,451,3,74
22,476,2,74
23,486,0,74
24,487,3,74
25,488,4,74
26,486,2,74
27,484,5,74
28,483,1,74
29,485,1,74
30,499,3,74
31,516,2,74
32,516,0,74
33,517,1,74
34,516,2,74
35,514,2,74
36,512,1,74
37,511,1,74
38,510,0,74
39,510,4,74
40,506,1,74
41,522,5,74
42,517,5,74
43,512,7,74
44,522,3,74
45,520,5,74
46,516,5,74
47,513,1,74
48,515,5,74
49,512,4,74
50,508,4,74
51,504,1,74
52,509,0,74
53,509,1,74
54,508,1,74
55,507,5,74
56,502,4,74
57,499,3,74
58,496,6,74
59,490,6,74
60,484,11,74
61,473,8,74
62,465,5,74
63,460,3,74
64,457,2,74
65,455,8,74
66,447,4,74
67,443,10,74
68,433,8,74
69,425,7,74
70,425,5,74
71,441,11,74
72,441,4,74
73,440,3,74
74,441,5,74
75,440,2,74
76,452,4,74
77,451,6,74
78,448,1,74
79,449,3,74
80,449,3,74
81,452,5,74
82,447,5,74
83,442,2,74
84,444,4,74
85,445,8,74
86,444,5,74
87,443,5,74
88,438,7,74
89,431,4,74
90,427,5,74
91,422,5,74
92,426,8,74
93,426,2,74
94,445,7,74
95,438,7,74
96,449,5,74
97,446,1,74
98,445,3,74
99,442,9,74
100,458,7,74
101,470,4,74
102,469,1,74
103,468,6,74
104,462,7,74
105,456,7,74
106,454,4,74
107,478,3,74
108,475,8,74
109,478,2,74
110,476,5,74
111,471,3,74
112,470,2,74
113,468,3,74
114,465,6,74
115,461,8,74
116,458,5,74
117,453,5,74
118,448,2,74
119,446,6,74
120,440,9,74
0,427,6,75
1,432,2,75
2,430,5,75
3,425,4,75
4,421,4,75
5,417,5,75
6,429,3,75
7,441,4,75
8,437,5,75
9,457,6,75
10,455,7,75
11,449,5,75
12,454,7,75
13,470,7,75
14,463,5,75
15,458,2,75
16,459,4,75
17,455,1,75
18,454,3,75
19,454,2,75
20,452,6,75
21,449,4,75
22,464,2,75
23,478,2,75
24,476,5,75
25,502,9,75
26,498,5,75
27,498,3,75
28,513,2,75
29,513,6,75
30,508,2,75
31,508,2,75
32,508,2,75
33,512,2,75
34,516,2,75
35,515,1,75
36,515,0,75
37,515,2,75
38,513,1,75
39,512,1,75
40,511,1,75
41,510,6,75
42,504,4,75
43,500,7,75
44,494,2,75
45,512,5,75
46,507,4,75
47,503,3,75
48,500,3,75
49,497,6,75
50,493,8,75
51,493,3,75
52,506,9,75
53,497,8,75
54,489,5,75
55,484,6,75
56,481,10,75
57,473,6,75
58,469,4,75
59,480,2,75
60,479,1,75
61,478,3,75
62,475,3,75
63,477,2,75
64,476,6,75
65,478,3,75
66,494,2,75
67,492,1,75
68,496,1,75
69,497,1,75
70,497,2,75
71,499,0,75
72,506,0,75
73,507,1,75
74,506,0,75
75,506,0,75
76,506,0,75
77,506,4,75
78,502,0,75
79,502,0,75
80,502,2,75
81,500,2,75
82,498,0,75
83,498,1,75
84,497,4,75
85,493,3,75
86,492,2,75
87,490,4,75
88,486,1,75
89,492,3,75
90,495,1,75
91,495,1,75
92,495,3,75
93,494,2,75
94,494,2,75
95,492,6,75
96,486,3,75
97,483,3,75
98,480,5,75
99,475,3,75
100,475,1,75
101,474,5,75
102,469,0,75
103,469,2,75
104,467,3,75
105,466,0,75
106,466,3,75
107,463,7,75
108,461,2,75
109,460,6,75
110,461,1,75
111,469,2,75
112,470,5,75
113,465,1,75
114,464,5,75
115,459,3,75
116,456,5,75
117,451,2,75
118,480,1,75
119,479,3,75
120,479,0,75
0,414,2,76
1,413,7,76
2,416,4,76
3,420,8,76
4,418,1,76
5,417,10,76
6,415,2,76
7,426,2,76
8,429,7,76
9,425,4,76
10,427,5,76
11,423,5,76
12,424,6,76
13,418,3,76
14,422,2,76
15,436,6,76
16,437,1,76
17,437,3,76
18,438,5,76
19,438,5,76
20,438,1,76
21,437,8,76
22,429,9,76
23,420,12,76
24,414,10,76
25,409,12,76
26,412,12,76
27,407,8,76
28,404,5,76
29,424,6,76
30,439,4,76
31,444,3,76
32,444,5,76
33,439,4,76
34,435,3,76
35,432,11,76
36,423,5,76
37,422,7,76
38,415,10,76
39,405,10,76
40,395,14,76
41,381,21,76
42,361,13,76
43,377,16,76
44,392,7,76
45,391,2,76
46,393,5,76
47,394,1,76
48,410,5,76
49,413,2,76
50,414,3,76
51,413,3,76
52,410,4,76
53,406,6,76
54,405,9,76
55,429,3,76
56,426,4,76
57,422,16,76
58,423,9,76
59,421,8,76
60,414,7,76
61,421,9,76
62,436,7,76
63,429,8,76
64,424,3,76
65,421,10,76
66,426,7,76
67,419,10,76
68,409,9,76
69,419,9,76
70,434,9,76
71,434,13,76
72,433,7,76
73,433,6,76
74,437,4,76
75,438,4,76
76,436,2,76
77,434,1,76
78,436,3,76
79,433,3,76
80,430,5,76
81,425,9,76
82,417,11,76
83,407,7,76
84,400,10,76
85,395,6,76
86,408,4,76
87,405,8,76
88,402,9,76
89,403,6,76
90,401,6,76
91,414,10,76
92,412,5,76
93,407,10,76
94,405,11,76
95,402,10,76
96,397,5,76
97,392,7,76
98,406,7,76
99,406,8,76
100,406,4,76
101,407,7,76
102,420,2,76
103,418,5,76
104,424,4,76
105,425,6,76
106,432,5,76
107,438,5,76
108,433,5,76
109,428,4,76
110,424,8,76
111,416,6,76
112,410,7,76
113,414,5,76
114,435,4,76
115,436,2,76
116,437,4,76
117,447,4,76
118,445,1,76
119,444,4,76
120,440,4,76
0,465,8,77
1,457,10,77
2,447,1,77
3,447,5,77
4,442,5,77
5,439,4,77
6,439,3,77
7,436,1,77
8,435,6,77
9,433,4,77
10,430,4,77
11,445,3,77
12,445,5,77
13,456,9,77
14,453,4,77
15,455,2,77
16,453,5,77
17,455,0,77
18,456,2,77
19,457,0,77
20,459,1,77
21,458,2,77
22,456,2,77
23,454,4,77
24,452,3,77
25,449,4,77
26,445,5,77
27,454,6,77
28,448,7,77
29,443,8,77
30,442,4,77
31,443,7,77
32,459,2,77
33,460,3,77
34,457,6,77
35,451,5,77
36,446,5,77
37,461,7,77
38,456,5,77
39,456,3,77
40,454,5,77
41,453,4,77
42,451,5,77
43,446,5,77
44,441,7,77
45,436,5,77
46,435,12,77
47,434,11,77
48,423,7,77
49,420,4,77
50,420,1,77
51,436,4,77
52,438,4,77
53,434,8,77
54,441,2,77
55,443,7,77
56,441,5,77
57,439,6,77
58,439,2,77
59,438,1,77
60,439,4,77
61,437,1,77
62,439,3,77
63,442,5,77
64,440,2,77
65,441,1,77
66,443,3,77
67,442,3,77
68,444,0,77
69,458,0,77
70,459,3,77
71,456,1,77
72,455,7,77
73,448,5,77
74,453,5,77
75,448,4,77
76,444,8,77
77,436,7,77
78,429,10,77
79,456,9,77
80,447,8,77
81,447,4,77
82,455,6,77
83,451,5,77
84,451,3,77
85,448,3,77
86,466,1,77
87,467,1,77
88,466,0,77
89,466,6,77
90,460,5,77
91,455,8,77
92,447,3,77
93,451,4,77
94,462,10,77
95,455,2,77
96,453,2,77
97,451,4,77
98,447,2,77
99,445,8,77
100,437,6,77
101,431,8,77
102,426,11,77
103,415,7,77
104,416,2,77
105,414,6,77
106,408,10,77
107,402,5,77
108,402,5,77
109,413,3,77
110,432,3,77
111,429,9,77
112,434,5,77
113,432,1,77
114,434,3,77
115,434,4,77
116,447,5,77
117,466,2,77
118,466,4,77
119,464,4,77
120,465,2,77
0,469,3,78
1,467,0,78
2,476,1,78
3,493,1,78
4,492,5,78
5,487,3,78
6,484,3,78
7,481,2,78
8,479,7,78
9,472,3,78
10,469,5,78
11,471,1,78
12,470,5,78
13,465,4,78
14,478,7,78
15,476,6,78
16,486,1,78
17,486,5,78
18,481,3,78
19,478,5,78
20,479,4,78
21,475,5,78
22,470,5,78
23,465,3,78
24,462,6,78
25,456,2,78
26,462,9,78
27,470,4,78
28,466,7,78
29,461,7,78
30,460,5,78
31,458,5,78
32,469,4,78
33,467,3,78
34,464,3,78
35,462,6,78
36,463,5,78
37,486,2,78
38,490,3,78
39,490,3,78
40,511,2,78
41,512,3,78
42,510,1,78
43,511,0,78
44,511,4,78
45,507,3,78
46,504,1,78
47,503,2,78
48,502,2,78
49,502,1,78
50,504,3,78
51,503,5,78
52,501,3,78
53,498,1,78
54,499,1,78
55,506,4,78
56,505,0,78
57,505,1,78
58,520,0,78
59,520,0,78
60,520,1,78
61,519,1,78
62,518,1,78
63,517,4,78
64,513,3,78
65,510,2,78
66,517,2,78
67,515,2,78
68,514,3,78
69,512,3,78
70,509,4,78
71,505,1,78
72,504,4,78
73,500,4,78
74,498,8,78
75,490,8,78
76,482,9,78
77,473,3,78
78,483,5,78
79,483,5,78
80,480,5,78
81,477,2,78
82,475,9,78
83,466,4,78
84,464,5,78
85,461,7,78
86,471,3,78
87,472,5,78
88,469,4,78
89,470,1,78
90,469,8,78
91,461,7,78
92,454,11,78
93,443,10,78
94,433,4,78
95,429,6,78
96,423,8,78
97,441,8,78
98,435,3,78
99,432,5,78
100,434,6,78
101,429,7,78
102,440,9,78
103,441,5,78
104,436,1,78
105,435,3,78
106,432,3,78
107,429,3,78
108,458,4,78
109,455,8,78
110,467,1,78
111,486,5,78
112,485,3,78
113,484,3,78
114,481,2,78
115,479,2,78
116,477,3,78
117,474,1,78
118,473,5,78
119,471,6,78
120,468,4,78
0,459,0,79
1,467,4,79
2,465,5,79
3,471,1,79
4,477,2,79
5,476,5,79
6,471,2,79
7,481,1,79
8,483,3,79
9,483,3,79
10,481,2,79
11,480,0,79
12,480,0,79
13,480,2,79
14,478,4,79
15,474,2,79
16,473,7,79
17,487,1,79
18,496,2,79
19,494,3,79
20,500,0,79
21,500,1,79
22,499,2,79
23,497,2,79
24,495,9,79
25,486,3,79
26,486,6,79
27,480,3,79
28,477,6,79
29,471,2,79
30,469,3,79
31,482,10,79
32,476,5,79
33,476,6,79
34,470,3,79
35,467,2,79
36,465,3,79
37,462,7,79
38,455,6,79
39,449,11,79
40,438,11,79
41,427,6,79
42,421,10,79
43,411,8,79
44,406,11,79
45,397,9,79
46,408,10,79
47,403,2,79
48,405,2,79
49,405,5,79
50,405,5,79
51,400,3,79
52,401,6,79
53,395,7,79
54,391,5,79
55,391,11,79
56,386,4,79
57,388,2,79
58,389,0,79
59,416,6,79
60,414,4,79
61,413,0,79
62,421,2,79
63,434,2,79
64,441,4,79
65,437,2,79
66,448,3,79
67,466,1,79
68,466,0,79
69,466,3,79
70,463,4,79
71,459,4,79
72,462,6,79
73,459,6,79
74,457,2,79
75,455,3,79
76,452,9,79
77,443,10,79
78,454,7,79
79,454,8,79
80,451,5,79
81,454,5,79
82,452,3,79
83,454,3,79
84,454,4,79
85,471,3,79
86,483,5,79
87,478,4,79
88,474,5,79
89,469,6,79
90,480,9,79
91,481,7,79
92,480,5,79
93,475,3,79
94,472,7,79
95,465,8,79
96,460,9,79
97,459,10,79
98,475,7,79
99,473,6,79
100,467,9,79
101,458,7,79
102,451,3,79
103,448,14,79
104,435,11,79
105,424,12,79
106,412,8,79
107,427,10,79
108,424,7,79
109,418,3,79
110,418,5,79
111,417,3,79
112,414,4,79
113,431,7,79
114,432,9,79
115,431,3,79
116,446,4,79
117,442,5,79
118,437,3,79
119,434,3,79
120,435,11,79
0,465,6,80
1,465,4,80
2,461,6,80
3,455,4,80
4,451,3,80
5,452,1,80
6,465,4,80
7,461,6,80
8,455,9,80
9,485,3,80
10,482,4,80
11,479,7,80
12,475,8,80
13,469,5,80
14,464,3,80
15,461,4,80
16,457,7,80
17,450,5,80
18,445,4,80
19,462,7,80
20,457,5,80
21,475,4,80
22,471,6,80
23,478,4,80
24,476,7,80
25,469,2,80
26,467,2,80
27,465,4,80
28,461,6,80
29,455,4,80
30,451,0,80
31,453,3,80
32,452,2,80
33,451,0,80
34,451,6,80
35,450,1,80
36,450,1,80
37,450,1,80
38,462,1,80
39,464,5,80
40,460,0,80
41,472,1,80
42,471,1,80
43,470,5,80
44,465,5,80
45,460,3,80
46,457,6,80
47,451,5,80
48,446,5,80
49,444,3,80
50,471,3,80
51,471,3,80
52,469,5,80
53,464,7,80
54,457,2,80
55,455,4,80
56,451,5,80
57,446,6,80
58,446,3,80
59,443,7,80
60,448,3,80
61,448,4,80
62,455,4,80
63,455,3,80
64,470,0,80
65,471,2,80
66,472,0,80
67,472,3,80
68,470,3,80
69,467,0,80
70,468,4,80
71,464,7,80
72,457,4,80
73,453,2,80
74,451,4,80
75,467,3,80
76,464,0,80
77,464,2,80
78,462,8,80
79,454,5,80
80,449,6,80
81,480,14,80
82,466,10,80
83,472,9,80
84,468,8,80
85,470,4,80
86,466,7,80
87,459,10,80
88,461,14,80
89,456,7,80
90,473,8,80
91,471,5,80
92,470,5,80
93,480,1,80
94,481,2,80
95,479,2,80
96,477,2,80
97,475,5,80
98,481,1,80
99,480,3,80
100,477,3,80
101,474,2,80
102,472,2,80
103,470,2,80
104,468,3,80
105,465,5,80
106,460,3,80
107,457,6,80
108,461,5,80
109,459,1,80
110,458,0,80
111,458,2,80
112,471,4,80
113,473,1,80
114,473,1,80
115,492,3,80
116,493,1,80
117,493,2,80
118,491,4,80
119,487,0,80
120,487,4,80
0,432,5,81
1,427,3,81
2,441,6,81
3,441,8,81
4,441,6,81
5,465,1,81
6,468,3,81
7,466,2,81
8,464,2,81
9,462,6,81
10,456,9,81
11,460,6,81
12,461,6,81
13,459,11,81
14,454,4,81
15,463,4,81
16,459,2,81
17,457,3,81
18,454,2,81
19,452,2,81
20,450,4,81
21,446,12,81
22,440,9,81
23,442,5,81
24,441,7,81
25,434,7,81
26,443,6,81
27,460,7,81
28,458,2,81
29,459,5,81
30,461,0,81
31,461,4,81
32,457,2,81
33,455,2,81
34,453,3,81
35,455,2,81
36,457,1,81
37,458,1,81
38,466,3,81
39,466,1,81
40,465,2,81
41,463,7,81
42,480,3,81
43,477,5,81
44,472,6,81
45,466,8,81
46,479,5,81
47,477,8,81
48,485,1,81
49,484,6,81
50,481,4,81
51,500,10,81
52,498,0,81
53,502,4,81
54,500,2,81
55,500,5,81
56,499,0,81
57,499,3,81
58,496,2,81
59,496,5,81
60,497,2,81
61,497,2,81
62,495,1,81
63,494,8,81
64,486,4,81
65,482,2,81
66,485,1,81
67,484,2,81
68,515,3,81
69,512,6,81
70,506,5,81
71,501,10,81
72,493,7,81
73,506,3,81
74,505,8,81
75,497,12,81
76,485,8,81
77,480,6,81
78,493,8,81
79,491,2,81
80,493,3,81
81,492,6,81
82,492,2,81
83,491,2,81
84,491,1,81
85,490,4,81
86,489,4,81
87,486,1,81
88,489,5,81
89,484,1,81
90,483,5,81
91,478,4,81
92,475,3,81
93,479,2,81
94,478,9,81
95,469,5,81
96,464,7,81
97,457,4,81
98,453,8,81
99,445,6,81
100,441,5,81
101,480,3,81
102,481,1,81
103,497,1,81
104,496,3,81
105,493,8,81
106,485,5,81
107,482,5,81
108,480,1,81
109,481,6,81
110,475,8,81
111,467,5,81
112,462,2,81
113,473,2,81
114,476,1,81
115,478,2,81
116,478,4,81
117,476,1,81
118,475,5,81
119,470,1,81
120,469,3,81
0,421,3,82
1,419,3,82
2,428,6,82
3,432,0,82
4,435,4,82
5,434,2,82
6,432,7,82
7,425,10,82
8,415,4,82
9,421,10,82
10,418,9,82
11,418,5,82
12,419,2,82
13,424,6,82
14,445,2,82
15,445,3,82
16,457,1,82
17,456,4,82
18,455,3,82
19,461,2,82
20,459,4,82
21,455,2,82
22,453,1,82
23,452,0,82
24,452,2,82
25,450,5,82
26,445,2,82
27,443,4,82
28,441,4,82
29,458,2,82
30,458,3,82
31,456,2,82
32,477,1,82
33,478,4,82
34,475,2,82
35,473,3,82
36,470,1,82
37,469,8,82
38,461,4,82
39,461,4,82
40,467,4,82
41,464,3,82
42,461,8,82
43,456,4,82
44,459,6,82
45,454,2,82
46,452,4,82
47,474,5,82
48,475,6,82
49,469,5,82
50,464,2,82
51,462,1,82
52,461,4,82
53,457,5,82
54,452,6,82
55,446,7,82
56,439,4,82
57,435,1,82
58,434,7,82
59,431,7,82
60,430,7,82
61,427,10,82
62,421,2,82
63,421,7,82
64,415,6,82
65,410,1,82
66,409,4,82
67,405,14,82
68,391,5,82
69,392,11,82
70,390,5,82
71,423,3,82
72,420,8,82
73,414,7,82
74,410,5,82
75,424,8,82
76,421,3,82
77,420,3,82
78,442,4,82
79,442,6,82
80,443,0,82
81,443,3,82
82,444,3,82
83,459,4,82
84,457,6,82
85,451,4,82
86,447,6,82
87,441,5,82
88,436,6,82
89,430,4,82
90,426,6,82
91,437,4,82
92,453,8,82
93,469,6,82
94,469,5,82
95,468,4,82
96,468,2,82
97,468,4,82
98,467,3,82
99,468,5,82
100,469,4,82
101,469,6,82
102,463,5,82
103,458,2,82
104,456,0,82
105,456,8,82
106,448,3,82
107,446,9,82
108,450,3,82
109,466,1,82
110,466,4,82
111,466,1,82
112,474,3,82
113,474,1,82
114,490,0,82
115,490,2,82
116,488,1,82
117,487,1,82
118,486,3,82
119,483,1,82
120,482,5,82
0,460,7,83
1,457,6,83
2,452,5,83
3,448,0,83
4,448,2,83
5,447,3,83
6,446,5,83
7,447,3,83
8,444,3,83
9,447,1,83
10,446,6,83
11,440,8,83
12,435,3,83
13,437,4,83
14,434,2,83
15,452,0,83
16,455,4,83
17,455,5,83
18,454,3,83
19,451,3,83
20,448,2,83
21,446,5,83
22,441,9,83
23,440,11,83
24,451,5,83
25,451,7,83
26,449,3,83
27,446,2,83
28,444,2,83
29,442,7,83
30,435,7,83
31,483,6,83
32,482,3,83
33,480,4,83
34,476,9,83
35,467,4,83
36,463,6,83
37,457,6,83
38,451,4,83
39,449,11,83
40,445,3,83
41,449,10,83
42,449,3,83
43,446,4,83
44,442,10,83
45,432,8,83
46,424,10,83
47,434,8,83
48,430,0,83
49,432,3,83
50,451,6,83
51,453,2,83
52,453,4,83
53,466,3,83
54,466,4,83
55,465,2,83
56,463,1,83
57,462,4,83
58,458,8,83
59,450,1,83
60,449,7,83
61,442,6,83
62,436,5,83
63,441,6,83
64,441,4,83
65,437,6,83
66,437,3,83
67,434,0,83
68,434,5,83
69,432,5,83
70,446,2,83
71,444,4,83
72,445,7,83
73,446,5,83
74,444,4,83
75,445,4,83
76,441,3,83
77,446,2,83
78,445,0,83
79,446,3,83
80,464,4,83
81,461,5,83
82,471,0,83
83,471,0,83
84,477,2,83
85,477,0,83
86,479,2,83
87,497,2,83
88,505,3,83
89,504,1,83
90,505,1,83
91,506,1,83
92,505,1,83
93,504,2,83
94,508,1,83
95,507,0,83
96,507,2,83
97,505,1,83
98,504,4,83
99,500,1,83
100,499,2,83
101,497,6,83
102,493,7,83
103,487,5,83
104,482,4,83
105,478,7,83
106,476,6,83
107,477,8,83
108,483,2,83
109,483,3,83
110,480,3,83
111,500,1,83
112,516,2,83
113,516,1,83
114,515,1,83
115,514,5,83
116,509,4,83
117,505,3,83
118,502,1,83
119,501,1,83
120,500,2,83
0,473,1,84
1,492,1,84
2,491,4,84
3,487,5,84
4,482,3,84
5,479,8,84
6,471,6,84
7,465,4,84
8,461,4,84
9,469,6,84
10,466,2,84
11,465,3,84
12,462,9,84
13,454,10,84
14,444,10,84
15,434,6,84
16,428,2,84
17,426,4,84
18,443,5,84
19,438,5,84
20,442,14,84
21,436,4,84
22,437,2,84
23,437,5,84
24,437,2,84
25,435,3,84
26,432,1,84
27,431,7,84
28,424,2,84
29,439,8,84
30,434,4,84
31,435,4,84
32,431,6,84
33,425,5,84
34,437,9,84
35,428,3,84
36,433,6,84
37,432,8,84
38,426,4,84
39,436,1,84
40,435,7,84
41,437,6,84
42,435,7,84
43,434,5,84
44,429,2,84
45,427,8,84
46,419,8,84
47,416,11,84
48,405,16,84
49,412,9,84
50,411,9,84
51,409,5,84
52,408,5,84
53,414,5,84
54,415,3,84
55,420,8,84
56,423,5,84
57,421,6,84
58,419,2,84
59,417,2,84
60,415,6,84
61,414,1,84
62,434,3,84
63,435,2,84
64,433,5,84
65,430,4,84
66,443,1,84
67,445,3,84
68,452,4,84
69,460,1,84
70,459,4,84
71,455,8,84
72,447,12,84
73,442,6,84
74,440,4,84
75,436,5,84
76,431,4,84
77,427,8,84
78,425,8,84
79,417,10,84
80,410,10,84
81,401,9,84
82,393,11,84
83,411,5,84
84,410,5,84
85,419,10,84
86,432,5,84
87,448,4,84
88,444,3,84
89,441,8,84
90,433,5,84
91,428,6,84
92,444,16,84
93,428,6,84
94,422,11,84
95,411,8,84
96,421,10,84
97,433,9,84
98,429,12,84
99,425,7,84
100,418,6,84
101,423,11,84
102,420,11,84
103,431,2,84
104,429,7,84
105,422,7,84
106,415,9,84
107,411,5,84
108,407,4,84
109,403,8,84
110,410,4,84
111,415,7,84
112,413,9,84
113,426,13,84
114,434,6,84
115,433,5,84
116,431,6,84
117,425,6,84
118,422,1,84
119,438,7,84
120,436,7,84
0,474,1,85
1,473,2,85
2,481,2,85
3,480,2,85
4,481,1,85
5,480,4,85
6,478,1,85
7,480,2,85
8,481,1,85
9,480,3,85
10,479,3,85
11,477,0,85
12,479,2,85
13,496,4,85
14,494,2,85
15,493,1,85
16,492,2,85
17,494,1,85
18,493,3,85
19,490,4,85
20,486,6,85
21,484,2,85
22,482,7,85
23,475,4,85
24,471,16,85
25,455,4,85
26,453,4,85
27,475,7,85
28,473,6,85
29,481,2,85
30,483,3,85
31,482,2,85
32,482,1,85
33,481,6,85
34,475,2,85
35,473,6,85
36,467,5,85
37,462,3,85
38,459,4,85
39,455,4,85
40,452,5,85
41,447,3,85
42,448,2,85
43,461,2,85
44,459,6,85
45,456,1,85
46,478,1,85
47,479,0,85
48,479,4,85
49,477,2,85
50,475,1,85
51,474,4,85
52,470,1,85
53,469,6,85
54,463,7,85
55,456,8,85
56,448,6,85
57,442,8,85
58,434,8,85
59,442,3,85
60,441,4,85
61,437,5,85
62,445,4,85
63,441,1,85
64,441,4,85
65,437,1,85
66,456,3,85
67,456,4,85
68,453,2,85
69,475,0,85
70,475,3,85
71,472,6,85
72,470,1,85
73,474,2,85
74,475,1,85
75,474,7,85
76,467,3,85
77,465,2,85
78,492,1,85
79,496,4,85
80,495,2,85
81,497,3,85
82,494,1,85
83,493,2,85
84,491,1,85
85,490,3,85
86,492,0,85
87,492,0,85
88,497,0,85
89,498,1,85
90,497,3,85
91,494,0,85
92,496,1,85
93,495,4,85
94,491,2,85
95,489,3,85
96,488,3,85
97,489,1,85
98,488,2,85
99,486,2,85
100,484,1,85
101,483,1,85
102,482,3,85
103,479,3,85
104,478,1,85
105,480,2,85
106,485,3,85
107,482,0,85
108,482,2,85
109,483,1,85
110,482,4,85
111,478,3,85
112,475,3,85
113,472,7,85
114,465,5,85
115,460,11,85
116,449,9,85
117,444,7,85
118,437,7,85
119,447,6,85
120,444,10,85
0,481,4,86
1,477,7,86
2,473,2,86
3,471,2,86
4,471,5,86
5,467,8,86
6,462,4,86
7,461,5,86
8,467,3,86
9,466,2,86
10,466,2,86
11,464,1,86
12,471,4,86
13,467,2,86
14,465,5,86
15,460,8,86
16,452,10,86
17,442,3,86
18,439,3,86
19,436,8,86
20,428,8,86
21,420,2,86
22,418,7,86
23,421,3,86
24,421,1,86
25,433,5,86
26,432,2,86
27,433,1,86
28,432,2,86
29,430,2,86
30,428,4,86
31,425,3,86
32,426,8,86
33,421,8,86
34,419,6,86
35,417,7,86
36,413,5,86
37,428,5,86
38,450,1,86
39,452,5,86
40,448,1,86
41,447,5,86
42,445,6,86
43,439,4,86
44,442,6,86
45,441,2,86
46,439,7,86
47,432,10,86
48,422,7,86
49,416,7,86
50,413,8,86
51,405,14,86
52,399,7,86
53,415,8,86
54,418,8,86
55,419,5,86
56,419,4,86
57,415,6,86
58,411,1,86
59,414,9,86
60,405,8,86
61,418,8,86
62,410,8,86
63,404,7,86
64,405,9,86
65,418,6,86
66,420,7,86
67,420,5,86
68,418,3,86
69,415,11,86
70,414,5,86
71,409,5,86
72,404,11,86
73,393,7,86
74,407,8,86
75,409,12,86
76,410,11,86
77,408,8,86
78,412,7,86
79,412,6,86
80,411,4,86
81,416,7,86
82,409,4,86
83,410,10,86
84,431,6,86
85,432,2,86
86,432,4,86
87,431,5,86
88,432,2,86
89,430,5,86
90,425,3,86
91,426,7,86
92,430,4,86
93,428,5,86
94,428,7,86
95,428,4,86
96,431,4,86
97,451,4,86
98,450,2,86
99,450,1,86
100,450,4,86
101,449,1,86
102,449,3,86
103,446,0,86
104,446,5,86
105,441,1,86
106,440,5,86
107,435,3,86
108,450,6,86
109,450,3,86
110,447,4,86
111,446,6,86
112,445,1,86
113,453,6,86
114,447,3,86
115,447,2,86
116,445,3,86
117,461,2,86
118,459,1,86
119,458,5,86
120,459,4,86
0,448,2,87
1,446,7,87
2,439,3,87
3,447,3,87
4,444,5,87
5,439,2,87
6,437,5,87
7,432,5,87
8,454,3,87
9,455,5,87
10,457,3,87
11,454,4,87
12,450,2,87
13,448,12,87
14,436,8,87
15,428,9,87
16,430,5,87
17,425,8,87
18,432,8,87
19,431,4,87
20,429,9,87
21,442,12,87
22,432,6,87
23,432,11,87
24,431,5,87
25,430,9,87
26,423,6,87
27,417,0,87
28,417,10,87
29,410,6,87
30,416,17,87
31,406,6,87
32,425,7,87
33,421,5,87
34,424,8,87
35,424,8,87
36,423,5,87
37,422,2,87
38,436,2,87
39,436,6,87
40,439,4,87
41,440,3,87
42,440,1,87
43,439,2,87
44,437,2,87
45,435,5,87
46,432,4,87
47,431,3,87
48,432,6,87
49,430,7,87
50,438,3,87
51,439,0,87
52,454,3,87
53,453,3,87
54,450,2,87
55,453,2,87
56,452,2,87
57,455,2,87
58,470,2,87
59,471,4,87
60,469,3,87
61,466,2,87
62,464,2,87
63,462,4,87
64,470,1,87
65,482,3,87
66,484,4,87
67,484,5,87
68,479,0,87
69,479,3,87
70,476,1,87
71,478,3,87
72,475,6,87
